,0,1,infos,street,geocoded
697,6087,"(['PAGE TITLE: Eisenbahnen und Verkehrsbetriebe Elbe-Weser GmbH: Startseite', ['impressum/'], None], 'Bahnhofstr. 67 27404 Zeven')","['PAGE TITLE: Eisenbahnen und Verkehrsbetriebe Elbe-Weser GmbH: Startseite', ['impressum/'], None]",Bahnhofstr. 67 27404 Zeven,"[51.27476, 6.79986]"
698,6088,"(['PAGE TITLE: ', [None], None], None)","['PAGE TITLE: ', [None], None]",,"[-1.0, -1.0]"
699,6089,"(['2017 DELKESKAMP · Datenschutz · Impressum   [evp_embed_video src=”https://www.delkeskamp.de/wp-content/uploads/2017/08/Delkeskamp_de_web.mp4″ width=”800″ height=”600″]', [None], None], None)","['2017 DELKESKAMP · Datenschutz · Impressum   [evp_embed_video src=”https://www.delkeskamp.de/wp-content/uploads/2017/08/Delkeskamp_de_web.mp4″ width=”800″ height=”600″]', [None], None]",,"[-1.0, -1.0]"
700,6090,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
701,6091,"(['PAGE TITLE: Professionelle Personallösungen für Arbeitnehmer und Unternehmer - Prompt Personaldienstleistungen', ['/impressum'], None], 'NO!')","['PAGE TITLE: Professionelle Personallösungen für Arbeitnehmer und Unternehmer - Prompt Personaldienstleistungen', ['/impressum'], None]",NO!,"[51.27476, 6.79986]"
702,6092,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
703,6093,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
704,6094,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
705,6095,"(['PAGE TITLE: Mattermost', [None], None], None)","['PAGE TITLE: Mattermost', [None], None]",,"[-1.0, -1.0]"
706,6096,"(['PAGE TITLE: KUIPERS ', [None], None], None)","['PAGE TITLE: KUIPERS ', [None], None]",,"[-1.0, -1.0]"
707,6097,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
708,6098,"(['PAGE TITLE: Home\n', ['/impressum'], None], 'NO!')","['PAGE TITLE: Home\n', ['/impressum'], None]",NO!,"[51.27476, 6.79986]"
709,6099,"(['PAGE TITLE: Haco: Startseite', [None], None], None)","['PAGE TITLE: Haco: Startseite', [None], None]",,"[-1.0, -1.0]"
710,6100,"(['PAGE TITLE: WECO GmbH ', ['impressum'], None], 'Industriestraße 3a D 26789 Leer')","['PAGE TITLE: WECO GmbH ', ['impressum'], None]",Industriestraße 3a D 26789 Leer,"[51.27476, 6.79986]"
711,6101,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
712,6102,"(['PAGE TITLE: Start', ['kontakt/impressum/'], None], 'NO!')","['PAGE TITLE: Start', ['kontakt/impressum/'], None]",NO!,"[51.27476, 6.79986]"
713,6103,"(['PAGE TITLE: HERZLICH WILLKOMMEN', ['https://www.stahlbau-pril.de/impressum.php'], None], 'Dr.-Eberle-Str. 7 49774 Lähden')","['PAGE TITLE: HERZLICH WILLKOMMEN', ['https://www.stahlbau-pril.de/impressum.php'], None]",Dr.-Eberle-Str. 7 49774 Lähden,"[51.27476, 6.79986]"
714,6104,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
715,6105,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
716,6106,"(['PAGE TITLE: HARTMANN Reederei', ['HSSG/impressum.php'], None], 'NO!')","['PAGE TITLE: HARTMANN Reederei', ['HSSG/impressum.php'], None]",NO!,"[51.27476, 6.79986]"
717,6107,"(['2018 Hinrich Schmidt GmbH - Datenschutzerklärung', ['https://www.schmidt-rohrleitungsbau.de/impressum/'], None], 'NO!')","['2018 Hinrich Schmidt GmbH - Datenschutzerklärung', ['https://www.schmidt-rohrleitungsbau.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
718,6108,"(['PAGE TITLE: ghf-immobilien ', [None], None], None)","['PAGE TITLE: ghf-immobilien ', [None], None]",,"[-1.0, -1.0]"
719,6109,"(['PAGE TITLE: Combi - Immer eine Frische voraus', ['impressum/'], None], 'Brunnenstraße 37 26789 Leer/Ostfriesland')","['PAGE TITLE: Combi - Immer eine Frische voraus', ['impressum/'], None]",Brunnenstraße 37 26789 Leer/Ostfriesland,"[51.27476, 6.79986]"
720,6110,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
721,6111,"(['PAGE TITLE: Startseite - aktiv-emden.de', ['https://www.aktiv-emden.de/impressum/'], None], 'Nordertorstraße 22 26725 Emden')","['PAGE TITLE: Startseite - aktiv-emden.de', ['https://www.aktiv-emden.de/impressum/'], None]",Nordertorstraße 22 26725 Emden,"[51.27476, 6.79986]"
722,6112,"(['PAGE TITLE: MOSOLF – INTERNATIONALE AUTOMOBILLOGISTIK', ['/impressum-datenschutz.html'], None], 'NO!')","['PAGE TITLE: MOSOLF – INTERNATIONALE AUTOMOBILLOGISTIK', ['/impressum-datenschutz.html'], None]",NO!,"[51.27476, 6.79986]"
723,6113,"(['PAGE TITLE: Startseite', ['/emdenobw/impressum.php'], None], 'Herderstraße 19 26721 Emden')","['PAGE TITLE: Startseite', ['/emdenobw/impressum.php'], None]",Herderstraße 19 26721 Emden,"[51.27476, 6.79986]"
724,6114,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
725,6115,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
726,6116,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
727,6117,"(['PAGE TITLE: Gesellschaft für Hauswirtschaftliche Aufgaben mbH', ['impressum.html'], None], 'NO!')","['PAGE TITLE: Gesellschaft für Hauswirtschaftliche Aufgaben mbH', ['impressum.html'], None]",NO!,"[51.27476, 6.79986]"
728,6118,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
729,6119,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
730,6120,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
731,6121,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
732,6122,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
733,6123,"(['PAGE TITLE: Contrast Akustik GmbH', ['impressum.php'], None], 'NO!')","['PAGE TITLE: Contrast Akustik GmbH', ['impressum.php'], None]",NO!,"[51.27476, 6.79986]"
734,6124,"(['2016 - KB Roller Tech Kopierwalzen GmbH', ['/unternehmen/impressum/'], None], 'NO!')","['2016 - KB Roller Tech Kopierwalzen GmbH', ['/unternehmen/impressum/'], None]",NO!,"[51.27476, 6.79986]"
735,6125,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
736,6126,"(['2018 Growe, Rolladen und Bauelemente GmbH', ['impressum.html'], None], 'III. Hüllenweg 36 D – 26676 Barßel')","['2018 Growe, Rolladen und Bauelemente GmbH', ['impressum.html'], None]",III. Hüllenweg 36 D – 26676 Barßel,"[51.27476, 6.79986]"
737,6127,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
738,6128,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
739,6129,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
740,6130,"(['PAGE TITLE: Lucas Nülle - Lucas-Nülle Lehrgeräte und Lehrsysteme für die technische Berufsaus- und Weiterbildung', [None], None], None)","['PAGE TITLE: Lucas Nülle - Lucas-Nülle Lehrgeräte und Lehrsysteme für die technische Berufsaus- und Weiterbildung', [None], None]",,"[-1.0, -1.0]"
741,6131,"(['PAGE TITLE: Kreuser Papier GmbH - Ihr zuverlässiger Papierlieferant! - Startseite', [None], None], None)","['PAGE TITLE: Kreuser Papier GmbH - Ihr zuverlässiger Papierlieferant! - Startseite', [None], None]",,"[-1.0, -1.0]"
742,6132,"(['2018', [None], None], None)","['2018', [None], None]",,"[-1.0, -1.0]"
743,6133,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
744,6134,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
745,6135,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
746,6136,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
747,6137,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
748,6138,"(['PAGE TITLE: Norderney - meine Insel', ['https://www.norderney.de/impressum.html'], None], 'NO!')","['PAGE TITLE: Norderney - meine Insel', ['https://www.norderney.de/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
749,6139,"(['PAGE TITLE: Industrie- & Werkschutz Mundt GmbH - IWSM GmbH', [None], None], None)","['PAGE TITLE: Industrie- & Werkschutz Mundt GmbH - IWSM GmbH', [None], None]",,"[-1.0, -1.0]"
750,6140,"(['2009-2018 by the Froxlor Team', [None], None], None)","['2009-2018 by the Froxlor Team', [None], None]",,"[-1.0, -1.0]"
751,6141,"(['Jockel Brandschutztechnik-Service GmbH', ['impressum'], None], 'Maybachstr. 11 50259 Pulheim')","['Jockel Brandschutztechnik-Service GmbH', ['impressum'], None]",Maybachstr. 11 50259 Pulheim,"[51.27476, 6.79986]"
752,6142,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
753,6143,"(['Gemeinnützige Gesellschaft der Franziskanerinnen zu Olpe mbH', ['https://www.marienhospital-bruehl.info/impressum.html'], None], 'NO!')","['Gemeinnützige Gesellschaft der Franziskanerinnen zu Olpe mbH', ['https://www.marienhospital-bruehl.info/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
754,6144,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
755,6145,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
756,6146,"(['PAGE TITLE: DANSK design Massivholzmöbel GmbH', ['impressum.html'], None], 'Frankfurter Straße 77 65239 Hochheim am Main')","['PAGE TITLE: DANSK design Massivholzmöbel GmbH', ['impressum.html'], None]",Frankfurter Straße 77 65239 Hochheim am Main,"[51.27476, 6.79986]"
757,6147,"(['PAGE TITLE: dreck weg gebäudemanagement GmbH', [None], None], None)","['PAGE TITLE: dreck weg gebäudemanagement GmbH', [None], None]",,"[-1.0, -1.0]"
758,6148,"(['PAGE TITLE: complingua GmbH - Serviceleistungen rund um Ihre IT-Anforderung', [None], None], None)","['PAGE TITLE: complingua GmbH - Serviceleistungen rund um Ihre IT-Anforderung', [None], None]",,"[-1.0, -1.0]"
759,6149,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
760,6150,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
761,6151,"(['PAGE TITLE: Rhiem & Sohn ', ['https://www.rhiem-sohn.de/impressum'], None], 'NO!')","['PAGE TITLE: Rhiem & Sohn ', ['https://www.rhiem-sohn.de/impressum'], None]",NO!,"[51.27476, 6.79986]"
762,6152,"(['Poensgen Städtereinigung alle Rechte vorbehalten ', ['/impressum/'], None], 'Industriestraße 70 50389 Wesseling')","['Poensgen Städtereinigung alle Rechte vorbehalten ', ['/impressum/'], None]",Industriestraße 70 50389 Wesseling,"[51.27476, 6.79986]"
763,6153,"(['document.write(new Date().getFullYear());\xa0\xa0\xa0|\xa0\xa0\xa0BENTO BOX GmbH\xa0\xa0\xa0|\xa0\xa0\xa0Alle Rechte vorbehalten.\xa0\xa0\xa0|\xa0\xa0\xa0Impressum\xa0\xa0\xa0|\xa0\xa0\xa0Datenschutz', ['/impressum/'], None], 'NO!')","['document.write(new Date().getFullYear());\xa0\xa0\xa0|\xa0\xa0\xa0BENTO BOX GmbH\xa0\xa0\xa0|\xa0\xa0\xa0Alle Rechte vorbehalten.\xa0\xa0\xa0|\xa0\xa0\xa0Impressum\xa0\xa0\xa0|\xa0\xa0\xa0Datenschutz', ['/impressum/'], None]",NO!,"[51.27476, 6.79986]"
764,6154,"(['2018 Butlers', [None], None], None)","['2018 Butlers', [None], None]",,"[-1.0, -1.0]"
765,6155,"(['G + C Dienstleistungs GmbH 2000-2018. Alle Rechte vorbehalten.', ['https://www.kult-olymp-hades.de/impressum'], None], 'NO!')","['G + C Dienstleistungs GmbH 2000-2018. Alle Rechte vorbehalten.', ['https://www.kult-olymp-hades.de/impressum'], None]",NO!,"[51.27476, 6.79986]"
766,6156,"(['PAGE TITLE: Das Personal', ['impressum.php'], None], 'Gürzenichstr. 25 50667 Köln')","['PAGE TITLE: Das Personal', ['impressum.php'], None]",Gürzenichstr. 25 50667 Köln,"[51.27476, 6.79986]"
767,6157,"(['PAGE TITLE: Aus Goldkopf wird Pieper', [None], None], None)","['PAGE TITLE: Aus Goldkopf wird Pieper', [None], None]",,"[-1.0, -1.0]"
768,6158,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
769,6159,"(['Copyright Promod © 2018\t\t', [""javascript:openWindow('https://www.promod.de/popup/impressum',475,770);""], None], 'NO!')","['Copyright Promod © 2018\t\t', [""javascript:openWindow('https://www.promod.de/popup/impressum',475,770);""], None]",NO!,"[51.27476, 6.79986]"
770,6160,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
771,6161,"(['PAGE TITLE: Aachener Siedlungs- und Wohnungsgesellschaft mbH', ['/impressum.html'], None], 'NO!')","['PAGE TITLE: Aachener Siedlungs- und Wohnungsgesellschaft mbH', ['/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
772,6162,"(['2018 Howden Caninenberg GmbH – Impressum – Datenschutz ', ['/kontakt/impressum.php'], None], 'Belfortstraße 15 50668 Köln')","['2018 Howden Caninenberg GmbH – Impressum – Datenschutz ', ['/kontakt/impressum.php'], None]",Belfortstraße 15 50668 Köln,"[51.27476, 6.79986]"
773,6163,"(['PAGE TITLE: \r\n\tFANDANGO\r\n', ['/impressum'], None], 'NO!')","['PAGE TITLE: \r\n\tFANDANGO\r\n', ['/impressum'], None]",NO!,"[51.27476, 6.79986]"
774,6164,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
775,6165,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
776,6166,"(['PAGE TITLE: Startseite / timecon - Wir stellen Gutes an.', ['/impressum/'], None], 'Cloppenburger Straße 9 26135 Oldenburg')","['PAGE TITLE: Startseite / timecon - Wir stellen Gutes an.', ['/impressum/'], None]",Cloppenburger Straße 9 26135 Oldenburg,"[51.27476, 6.79986]"
777,6167,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
778,6168,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
779,6169,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
780,6170,"(['PAGE TITLE: \n        Finden Sie den richtigen Rechtsanwalt in Ihrer Nähe! ', ['/impressum/'], None], 'NO!')","['PAGE TITLE: \n        Finden Sie den richtigen Rechtsanwalt in Ihrer Nähe! ', ['/impressum/'], None]",NO!,"[51.27476, 6.79986]"
781,6171,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
782,6172,"(['PAGE TITLE: Krankenpflegedienst NATALIE GmbH - Home', ['/de/impressum.html'], None], 'Niehler Gürtel 104 50733 Köln')","['PAGE TITLE: Krankenpflegedienst NATALIE GmbH - Home', ['/de/impressum.html'], None]",Niehler Gürtel 104 50733 Köln,"[51.27476, 6.79986]"
783,6173,"(['PAGE TITLE: Startseite ', ['/impressum'], None], 'Hugo-Junkers Str. 9-11 50739 Köln (Longerich)')","['PAGE TITLE: Startseite ', ['/impressum'], None]",Hugo-Junkers Str. 9-11 50739 Köln (Longerich),"[51.27476, 6.79986]"
784,6174,"(['PAGE TITLE: Piwik › Sign in', [None], None], None)","['PAGE TITLE: Piwik › Sign in', [None], None]",,"[-1.0, -1.0]"
785,6175,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
786,6176,"(['Folex 2018', [None], None], None)","['Folex 2018', [None], None]",,"[-1.0, -1.0]"
787,6177,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
788,6178,"(['2018', ['https://www.appelmann.de/impressum/'], None], 'NO!')","['2018', ['https://www.appelmann.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
789,6179,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
790,6180,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
791,6181,"(['PAGE TITLE: Sparhandy: Handys + günstige Verträge in allen Netzen', ['https://www.sparhandy.de/impressum/'], None], 'NO!')","['PAGE TITLE: Sparhandy: Handys + günstige Verträge in allen Netzen', ['https://www.sparhandy.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
792,6182,"(['liliya Vantsura / shutterstock.com ', ['https://www.trustedshops.de/impressum/'], None], 'NO!')","['liliya Vantsura / shutterstock.com ', ['https://www.trustedshops.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
793,6183,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
794,6184,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
795,6185,"(['Copyright 2018 KölnKitas gGmbH ', ['https://www.koelnkitas.de/impressum/'], None], 'NO!')","['Copyright 2018 KölnKitas gGmbH ', ['https://www.koelnkitas.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
796,6186,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
797,6187,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
798,6188,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
799,6189,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
800,6190,"(['2017 ELBE Gelenkwellen-Service GmbH', ['/de/impressum.html'], None], 'Blériotstraße 5 50827 Köln')","['2017 ELBE Gelenkwellen-Service GmbH', ['/de/impressum.html'], None]",Blériotstraße 5 50827 Köln,"[51.27476, 6.79986]"
801,6191,"(['PAGE TITLE: Confixx', [None], None], None)","['PAGE TITLE: Confixx', [None], None]",,"[-1.0, -1.0]"
802,6192,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
803,6193,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
804,6194,"(['2018 AUT-TECH Group. All Rights Reserved. \t\t\t\t\t', ['impressum'], None], 'NO!')","['2018 AUT-TECH Group. All Rights Reserved. \t\t\t\t\t', ['impressum'], None]",NO!,"[51.27476, 6.79986]"
805,6195,"(['2018 CNC Cologne News Corporation GmbH ', ['https://www.cnc-nrw.de/impressum-disclaimer/'], None], 'NO!')","['2018 CNC Cologne News Corporation GmbH ', ['https://www.cnc-nrw.de/impressum-disclaimer/'], None]",NO!,"[51.27476, 6.79986]"
806,6196,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
807,6197,"(['2018 RTL interactive GmbH ', ['https://www.rtl.de/cms/service/footer-navigation/impressum.html'], None], 'NO!')","['2018 RTL interactive GmbH ', ['https://www.rtl.de/cms/service/footer-navigation/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
808,6198,"(['PAGE TITLE: Ihr Digitalisierungspartner - Alos GmbH', ['de/impressum'], None], 'Dieselstraße 17 D-50859 Köln')","['PAGE TITLE: Ihr Digitalisierungspartner - Alos GmbH', ['de/impressum'], None]",Dieselstraße 17 D-50859 Köln,"[51.27476, 6.79986]"
809,6199,"(['2018 GFKK mbH', ['/unternehmen/impressum'], None], 'Dieselstraße, 7 50859 Köln')","['2018 GFKK mbH', ['/unternehmen/impressum'], None]","Dieselstraße, 7 50859 Köln","[51.27476, 6.79986]"
810,6200,"(['PAGE TITLE: Startseite :: Evangelisches Klinikum Köln Weyertal', ['http://www.evk-koeln.de/rechtliches/impressum/'], None], 'Weyertal 76 50931 Köln')","['PAGE TITLE: Startseite :: Evangelisches Klinikum Köln Weyertal', ['http://www.evk-koeln.de/rechtliches/impressum/'], None]",Weyertal 76 50931 Köln,"[51.27476, 6.79986]"
811,6201,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
812,6202,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
813,6203,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
814,6204,"(['PAGE TITLE: Market Research aus Köln - abh Market Research GmbH', ['/impressum'], None], 'NO!')","['PAGE TITLE: Market Research aus Köln - abh Market Research GmbH', ['/impressum'], None]",NO!,"[51.27476, 6.79986]"
815,6205,"(['PAGE TITLE: BNP Paribas Leasing Solutions - Homepage', ['https://leasingsolutions.bnpparibas.de/impressum/'], None], 'NO!')","['PAGE TITLE: BNP Paribas Leasing Solutions - Homepage', ['https://leasingsolutions.bnpparibas.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
816,6206,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
817,6207,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
818,6208,"(['PAGE TITLE: Ihr Immobilienmakler in Köln', ['impressum.html'], None], 'NO!')","['PAGE TITLE: Ihr Immobilienmakler in Köln', ['impressum.html'], None]",NO!,"[51.27476, 6.79986]"
819,6209,"(['PAGE TITLE: Institut der deutschen Wirtschaft', ['https://www.iwkoeln.de/impressum.html'], None], 'NO!')","['PAGE TITLE: Institut der deutschen Wirtschaft', ['https://www.iwkoeln.de/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
820,6210,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
821,6211,"(['015 ACTINEO GmbH', ['/impressum/'], None], 'Mannesmannstraße 5 50996 Köln')","['015 ACTINEO GmbH', ['/impressum/'], None]",Mannesmannstraße 5 50996 Köln,"[51.27476, 6.79986]"
822,6212,"(['PAGE TITLE: Kuttenkeuler - Unternehmen', [None], None], None)","['PAGE TITLE: Kuttenkeuler - Unternehmen', [None], None]",,"[-1.0, -1.0]"
823,6213,"(['2018 \xa0—\xa0objectflor', ['/impressum.html'], None], 'objectflor Art und Design Belags GmbH Wankelstraße 50 \xa050996 Köln')","['2018 \xa0—\xa0objectflor', ['/impressum.html'], None]",objectflor Art und Design Belags GmbH Wankelstraße 50  50996 Köln,"[51.27476, 6.79986]"
824,6214,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
825,6215,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
826,6216,"(['PAGE TITLE: Logistik flüssige Güter Spedition Curt Richter SE', ['unternehmen/impressum.html'], None], 'NO!')","['PAGE TITLE: Logistik flüssige Güter Spedition Curt Richter SE', ['unternehmen/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
827,6217,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
828,6218,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
829,6219,"(['PAGE TITLE: Home ', ['service/impressum/'], None], 'Poller Kirchweg 99 51105 Köln')","['PAGE TITLE: Home ', ['service/impressum/'], None]",Poller Kirchweg 99 51105 Köln,"[51.27476, 6.79986]"
830,6220,"(['018 APOSAN GmbH | Kontakt | Impressum | Datenschutzerklärung | APOZYT | APOSAN Healthcare Consulting GmbH', ['kontakt/impressum.html'], None], 'Gottfried-Hagen-Straße 40 51105 Köln')","['018 APOSAN GmbH | Kontakt | Impressum | Datenschutzerklärung | APOZYT | APOSAN Healthcare Consulting GmbH', ['kontakt/impressum.html'], None]",Gottfried-Hagen-Straße 40 51105 Köln,"[51.27476, 6.79986]"
831,6221,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
832,6222,"(['PAGE TITLE: IDH-Köln', ['impressum.html'], None], 'Rösrather Straße 505 A 51107 Köln')","['PAGE TITLE: IDH-Köln', ['impressum.html'], None]",Rösrather Straße 505 A 51107 Köln,"[51.27476, 6.79986]"
833,6223,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
834,6224,"(['2018 RehaNova Neurologische Rehabilitationsklinik Köln gGmbH | Impressum | Datenschutz | Suche', ['impressum'], None], 'Ostmerheimer Straße 200 51109 Köln-Merheim')","['2018 RehaNova Neurologische Rehabilitationsklinik Köln gGmbH | Impressum | Datenschutz | Suche', ['impressum'], None]",Ostmerheimer Straße 200 51109 Köln-Merheim,"[51.27476, 6.79986]"
835,6225,"(['var mdate = new Date(); document.write(mdate.getFullYear()); OPTIK JAHN. All Rights Reserved.', ['https://optikjahn.de/?SID=dpniur84k7cmet3vrrm7kk59a3optik-jahn-impressum'], None], 'NO!')","['var mdate = new Date(); document.write(mdate.getFullYear()); OPTIK JAHN. All Rights Reserved.', ['https://optikjahn.de/?SID=dpniur84k7cmet3vrrm7kk59a3optik-jahn-impressum'], None]",NO!,"[51.27476, 6.79986]"
836,6226,"(['2018 Airplane-Equipment & Services GmbH - Graf-Zeppelin Str. 24 - 51147 Cologne - Germany \r', [None], None], None)","['2018 Airplane-Equipment & Services GmbH - Graf-Zeppelin Str. 24 - 51147 Cologne - Germany \r', [None], None]",,"[-1.0, -1.0]"
837,6227,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
838,6228,"(['ITyX', ['https://www.ityx.de/impressum?hsLang=de-de'], None], 'NO!')","['ITyX', ['https://www.ityx.de/impressum?hsLang=de-de'], None]",NO!,"[51.27476, 6.79986]"
839,6229,"(['2014 Camaflex\t\t\t\t\t\t\t', ['https://www.camaflex.de/unternehmen/impressum/'], None], 'NO!')","['2014 Camaflex\t\t\t\t\t\t\t', ['https://www.camaflex.de/unternehmen/impressum/'], None]",NO!,"[51.27476, 6.79986]"
840,6230,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
841,6231,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
842,6232,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
843,6233,"(['PAGE TITLE: Bedrucktes Klebeband vom Hersteller ', ['impressum.html'], None], 'Supra-Ratiopac Verpackungen GmbH Stollwerckstr. 13-15, 51149 Köln')","['PAGE TITLE: Bedrucktes Klebeband vom Hersteller ', ['impressum.html'], None]","Supra-Ratiopac Verpackungen GmbH Stollwerckstr. 13-15, 51149 Köln","[51.27476, 6.79986]"
844,6234,"(['PAGE TITLE: Lebenshilfe: Home', ['menue-unten/impressum/'], None], 'Von-Ketteler-Straße 124 51371 Leverkusen')","['PAGE TITLE: Lebenshilfe: Home', ['menue-unten/impressum/'], None]",Von-Ketteler-Straße 124 51371 Leverkusen,"[51.27476, 6.79986]"
845,6235,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
846,6236,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
847,6237,"(['PAGE TITLE: NORICS GmbH ', ['/impressum'], None], 'Stellmacherstr. 5 26506 Norden')","['PAGE TITLE: NORICS GmbH ', ['/impressum'], None]",Stellmacherstr. 5 26506 Norden,"[51.27476, 6.79986]"
848,6238,"(['PAGE TITLE: Arbeiterwohlfahrt Seniorenzentrum Stadt Leverkusen gGmbH ', ['impressum.php?id_link=impressum'], None], 'Tempelhofer Str. 2 51375 Leverkusen')","['PAGE TITLE: Arbeiterwohlfahrt Seniorenzentrum Stadt Leverkusen gGmbH ', ['impressum.php?id_link=impressum'], None]",Tempelhofer Str. 2 51375 Leverkusen,"[51.27476, 6.79986]"
849,6239,"(['2018 Klinkum Leverkusen Service GmbH', ['/kls/impressum.aspx'], None], 'NO!')","['2018 Klinkum Leverkusen Service GmbH', ['/kls/impressum.aspx'], None]",NO!,"[51.27476, 6.79986]"
850,6240,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
851,6241,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
852,6242,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
853,6243,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
854,6244,"(['PAGE TITLE: Job Service Leverkusen ', ['https://www.joblev.de/impressum/'], None], 'Gerichtsstraße 10 51379 Leverkusen-Opladen')","['PAGE TITLE: Job Service Leverkusen ', ['https://www.joblev.de/impressum/'], None]",Gerichtsstraße 10 51379 Leverkusen-Opladen,"[51.27476, 6.79986]"
