,0,1,infos,street,geocoded
534,4846,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
535,4847,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
536,4848,"(['PAGE TITLE: Willkommen! - Technik im Haus - Brüggemann GmbH', ['/impressum.html'], None], 'Im Industriegelände 9 33775 Versmold')","['PAGE TITLE: Willkommen! - Technik im Haus - Brüggemann GmbH', ['/impressum.html'], None]",Im Industriegelände 9 33775 Versmold,"[51.27476, 6.79986]"
537,4849,"(['PAGE TITLE: RAPS Gewürzwerk', ['/company/kontakt/impressum/'], None], 'NO!')","['PAGE TITLE: RAPS Gewürzwerk', ['/company/kontakt/impressum/'], None]",NO!,"[51.27476, 6.79986]"
538,4850,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
539,4851,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
540,4852,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
541,4853,"(['PAGE TITLE: Becker Chemie: Ihr Spezialist für Reinigungs- und Pflegemittel', ['/de/permnav/impressum.html'], None], 'Westring 87–89 D – 33818 Leopoldshöhe')","['PAGE TITLE: Becker Chemie: Ihr Spezialist für Reinigungs- und Pflegemittel', ['/de/permnav/impressum.html'], None]",Westring 87–89 D – 33818 Leopoldshöhe,"[51.27476, 6.79986]"
542,4854,"(['PAGE TITLE: Prima Menü', [None], None], None)","['PAGE TITLE: Prima Menü', [None], None]",,"[-1.0, -1.0]"
543,4855,"(['PAGE TITLE: Home - Ravenol', ['service/impressum.html'], None], 'Jöllenbecker Str. 2 33824 Werther')","['PAGE TITLE: Home - Ravenol', ['service/impressum.html'], None]",Jöllenbecker Str. 2 33824 Werther,"[51.27476, 6.79986]"
544,4856,"(['PAGE TITLE: Startseite - DRK KV Kassel-Wolfhagen ', ['/footer-menue-deutsch/service/impressum.html'], None], 'Königstor 24 34117 Kassel')","['PAGE TITLE: Startseite - DRK KV Kassel-Wolfhagen ', ['/footer-menue-deutsch/service/impressum.html'], None]",Königstor 24 34117 Kassel,"[51.27476, 6.79986]"
545,4857,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
546,4858,"(['2007-2018 für das Internet-Angebot Cineplex Deutschland GmbH & Co KG', ['impressum'], None], 'NO!')","['2007-2018 für das Internet-Angebot Cineplex Deutschland GmbH & Co KG', ['impressum'], None]",NO!,"[51.27476, 6.79986]"
547,4859,"(['GWG - Gemeinnützige Wohnungsbaugesellschaft der Stadt Kassel mbHDatenschutz |Impressum |Kontakt |Suche |', ['info/impressum.html'], None], 'NO!')","['GWG - Gemeinnützige Wohnungsbaugesellschaft der Stadt Kassel mbHDatenschutz |Impressum |Kontakt |Suche |', ['info/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
548,4860,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
549,4861,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
550,4862,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
551,4863,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
552,4864,"(['2009 - 2018 SitemapImpressumAGBDatenschutzFacebookInstagramYouTubeBildungsangebotFachbereicheKaufmännisches Fachwissen und ManagementMeisterschuleElektro- und GebäudetechnikMetalltechnikSchweißtechnikNahrung, Friseur und KosmetikInformationstechnik / EDVProgrammheft 2018/2019FördermöglichkeitenAufstiegs-BAföGBildungsprämieBerufsförderungsdienstBegabtenförderungBildungsgutscheinQualifizierungsscheckServiceLernplattformFördermöglichkeitenVerpflegungUnterkunft InternatNewsletterBZ GeschenkgutscheinDownloadsProjekteAKNN - AusbildungsKompetenz Netzwerk NordhessenAußerbetriebliche Ausbildung (BaE)AZUBIScoutsBerufsorientierungsprogramm (BOP)Berufsorientierung für Flüchtlinge (BOF)BewerbercenterInitiative ProAbschlussKoLeArnPrimAktivQualifizierungsberatung (IQ)Relocation ServiceStaySmartÜbungswerkstattWirtschaft integriertÜber unsUnternehmensportraitFachbereicheAnsprechpartnerStellenangeboteKontakt/Anfahrt/MailAktuellesDatenschutzerklärungVergabebekanntmachung ', ['/impressum/'], None], 'Falderbaumstraße 18-20 34123 Kassel')","['2009 - 2018 SitemapImpressumAGBDatenschutzFacebookInstagramYouTubeBildungsangebotFachbereicheKaufmännisches Fachwissen und ManagementMeisterschuleElektro- und GebäudetechnikMetalltechnikSchweißtechnikNahrung, Friseur und KosmetikInformationstechnik / EDVProgrammheft 2018/2019FördermöglichkeitenAufstiegs-BAföGBildungsprämieBerufsförderungsdienstBegabtenförderungBildungsgutscheinQualifizierungsscheckServiceLernplattformFördermöglichkeitenVerpflegungUnterkunft InternatNewsletterBZ GeschenkgutscheinDownloadsProjekteAKNN - AusbildungsKompetenz Netzwerk NordhessenAußerbetriebliche Ausbildung (BaE)AZUBIScoutsBerufsorientierungsprogramm (BOP)Berufsorientierung für Flüchtlinge (BOF)BewerbercenterInitiative ProAbschlussKoLeArnPrimAktivQualifizierungsberatung (IQ)Relocation ServiceStaySmartÜbungswerkstattWirtschaft integriertÜber unsUnternehmensportraitFachbereicheAnsprechpartnerStellenangeboteKontakt/Anfahrt/MailAktuellesDatenschutzerklärungVergabebekanntmachung ', ['/impressum/'], None]",Falderbaumstraße 18-20 34123 Kassel,"[51.27476, 6.79986]"
553,4865,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
554,4866,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
555,4867,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
556,4868,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
557,4869,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
558,4870,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
559,4871,"(['PAGE TITLE: Herzlich willkommen! - Sparda-Bank Hessen eG', ['impressum.html'], None], 'NO!')","['PAGE TITLE: Herzlich willkommen! - Sparda-Bank Hessen eG', ['impressum.html'], None]",NO!,"[51.27476, 6.79986]"
560,4872,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
561,4873,"(['PAGE TITLE: Startseite - RGM ExperSite GmbH', ['startseite/impressum/'], None], 'Henschelplatz 1 34127 Kassel')","['PAGE TITLE: Startseite - RGM ExperSite GmbH', ['startseite/impressum/'], None]",Henschelplatz 1 34127 Kassel,"[51.27476, 6.79986]"
562,4874,"(['PAGE TITLE: Startseite - OctaVIA AG', ['http://www.octavia.de/topnav/impressum.html'], None], 'NO!')","['PAGE TITLE: Startseite - OctaVIA AG', ['http://www.octavia.de/topnav/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
563,4875,"(['Copyright\xa02018\xa0MicroNovaDatenschutzRechtlichesImpressumKontaktSitemapNewsletter', ['impressum.html'], None], 'Unterfeldring 6 85256 Vierkirchen')","['Copyright\xa02018\xa0MicroNovaDatenschutzRechtlichesImpressumKontaktSitemapNewsletter', ['impressum.html'], None]",Unterfeldring 6 85256 Vierkirchen,"[51.27476, 6.79986]"
564,4876,"(['PAGE TITLE: Kleine Stromer gGmbH: Home', ['impressum.html'], None], 'NO!')","['PAGE TITLE: Kleine Stromer gGmbH: Home', ['impressum.html'], None]",NO!,"[51.27476, 6.79986]"
565,4877,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
566,4878,"(['PAGE TITLE: Website in Repair', [None], None], None)","['PAGE TITLE: Website in Repair', [None], None]",,"[-1.0, -1.0]"
567,4879,"(['2012 - 2018 Albert Regel GmbH. All rights reserved.', ['index.php?id=impressum'], None], 'NO!')","['2012 - 2018 Albert Regel GmbH. All rights reserved.', ['index.php?id=impressum'], None]",NO!,"[51.27476, 6.79986]"
568,4880,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
569,4881,"(['PAGE TITLE: FINOBA Automotive - HOME', [None], None], None)","['PAGE TITLE: FINOBA Automotive - HOME', [None], None]",,"[-1.0, -1.0]"
570,4882,"(['PAGE TITLE: IWL Baunatal ', ['https://www.iwl-baunatal.de/kontakt/impressum/'], None], 'Salzgitter Str. 22 34225 Baunatal')","['PAGE TITLE: IWL Baunatal ', ['https://www.iwl-baunatal.de/kontakt/impressum/'], None]",Salzgitter Str. 22 34225 Baunatal,"[51.27476, 6.79986]"
571,4883,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
572,4884,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
573,4885,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
574,4886,"(['PAGE TITLE: Catherine Nailshop Deutschland', ['https://www.catherine-shop.de/de/impressum.html'], None], 'NO!')","['PAGE TITLE: Catherine Nailshop Deutschland', ['https://www.catherine-shop.de/de/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
575,4887,"(['PAGE TITLE: DOS Software-Systeme GmbH, Wolfsburg, Hannover, Kassel, HMÜ, BS,IN', ['/impressum'], None], 'NO!')","['PAGE TITLE: DOS Software-Systeme GmbH, Wolfsburg, Hannover, Kassel, HMÜ, BS,IN', ['/impressum'], None]",NO!,"[51.27476, 6.79986]"
576,4888,"(['004-2018', [None], None], None)","['004-2018', [None], None]",,"[-1.0, -1.0]"
577,4889,"(['ccvision', ['https://www.htt-trafo.de/impressum'], None], 'Veckerhäger Straße 100 34346 Hann. Münden')","['ccvision', ['https://www.htt-trafo.de/impressum'], None]",Veckerhäger Straße 100 34346 Hann. Münden,"[51.27476, 6.79986]"
578,4890,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
579,4891,"(['2018 PRG GmbH. Alle Rechte vorbehalten.', ['https://www.prg-gmbh.de/impressum/'], None], 'Anton-Böhlen-Straße 13 34414 Warburg')","['2018 PRG GmbH. Alle Rechte vorbehalten.', ['https://www.prg-gmbh.de/impressum/'], None]",Anton-Böhlen-Straße 13 34414 Warburg,"[51.27476, 6.79986]"
580,4892,"(['PAGE TITLE: Startseite - Willkommen bei der AuB GmbH Marsberg', ['https://www.aub-marsberg.de/impressum-aub-marsberg/'], None], 'NO!')","['PAGE TITLE: Startseite - Willkommen bei der AuB GmbH Marsberg', ['https://www.aub-marsberg.de/impressum-aub-marsberg/'], None]",NO!,"[51.27476, 6.79986]"
581,4893,"(['2015 HELIX GUSS GmbH    ', [None], None], None)","['2015 HELIX GUSS GmbH    ', [None], None]",,"[-1.0, -1.0]"
582,4894,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
583,4895,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
584,4896,"(['PAGE TITLE: Energy Glas GmbH - Tel: 05692-99745-0 -', ['/impressum.html'], None], 'Zur Frado 1 D-34466 Wolfhagen (Gasterfeld)')","['PAGE TITLE: Energy Glas GmbH - Tel: 05692-99745-0 -', ['/impressum.html'], None]",Zur Frado 1 D-34466 Wolfhagen (Gasterfeld),"[51.27476, 6.79986]"
585,4897,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
586,4898,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
587,4899,"(['2018 Energie Waldeck-Frankenberg GmbH. Alle Rechte vorbehalten.', ['/metanav/impressum/'], None], 'Arolser Landstraße 27 34497 Korbach')","['2018 Energie Waldeck-Frankenberg GmbH. Alle Rechte vorbehalten.', ['/metanav/impressum/'], None]",Arolser Landstraße 27 34497 Korbach,"[51.27476, 6.79986]"
588,4900,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
589,4901,"(['PAGE TITLE: Buchhandlung Thalia Korbach - Professor-Bier-Str. 3 ', ['https://www.thalia.de/shop/hilfe-impressum/show/?intid=amc143591261925277;jsessionid=79846A22046D4A5486C953BB0B7AC943.shoptc14'], None], 'NO!')","['PAGE TITLE: Buchhandlung Thalia Korbach - Professor-Bier-Str. 3 ', ['https://www.thalia.de/shop/hilfe-impressum/show/?intid=amc143591261925277;jsessionid=79846A22046D4A5486C953BB0B7AC943.shoptc14'], None]",NO!,"[51.27476, 6.79986]"
590,4902,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
591,4903,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
592,4904,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
593,4905,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
594,4906,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
595,4907,"(['PAGE TITLE: MEDIAN Klinik Mühlengrund Bad Wildungen ', ['https://www.median-kliniken.de/de/impressum/'], None], 'NO!')","['PAGE TITLE: MEDIAN Klinik Mühlengrund Bad Wildungen ', ['https://www.median-kliniken.de/de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
596,4908,"(['PAGE TITLE: Klinik am Kurpark in Bad Wildungen / Reinhardshausen', ['unteres-menue/impressum/'], None], 'Ziergartenstraße 19 34537 Bad Wildungen')","['PAGE TITLE: Klinik am Kurpark in Bad Wildungen / Reinhardshausen', ['unteres-menue/impressum/'], None]",Ziergartenstraße 19 34537 Bad Wildungen,"[51.27476, 6.79986]"
597,4909,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
598,4910,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
599,4911,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
600,4912,"(['Michael Rechl', ['https://www.a-piping.com/de/impressum'], None], 'NO!')","['Michael Rechl', ['https://www.a-piping.com/de/impressum'], None]",NO!,"[51.27476, 6.79986]"
601,4913,"(['', ['https://www.drk-schwesternschaft-marburg.de/impressum.html'], None], 'NO!')","['', ['https://www.drk-schwesternschaft-marburg.de/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
602,4914,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
603,4915,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
604,4916,"(['2018: 01053 - fon4U Telecom GmbH', ['http://www.fon4u.de/impressum/'], None], 'NO!')","['2018: 01053 - fon4U Telecom GmbH', ['http://www.fon4u.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
605,4917,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
606,4918,"(['ZVG Zeitungs-Vertriebsgesellschaft\xa0mbH Ostkreis |\xa0Franz-Tuczek-Weg 1\xa0| 35039 Marburg | made with ♥ in Marburg by mr//media GmbH', ['/index.php/impressum'], None], 'NO!')","['ZVG Zeitungs-Vertriebsgesellschaft\xa0mbH Ostkreis |\xa0Franz-Tuczek-Weg 1\xa0| 35039 Marburg | made with ♥ in Marburg by mr//media GmbH', ['/index.php/impressum'], None]",NO!,"[51.27476, 6.79986]"
607,4919,"(['2018 Formenbau Glittenberg GmbH / Kunststofftechnik Glittenberg GmbH / Witosa Heisskanalsysteme GmbH', ['https://glittenberg-kunststofftechnik.de/rechtliches/impressum/'], None], 'NO!')","['2018 Formenbau Glittenberg GmbH / Kunststofftechnik Glittenberg GmbH / Witosa Heisskanalsysteme GmbH', ['https://glittenberg-kunststofftechnik.de/rechtliches/impressum/'], None]",NO!,"[51.27476, 6.79986]"
608,4920,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
609,4921,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
610,4922,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
611,4923,"(['2009 Gross Computer / Ernst Treppenbau ', ['/impressum'], None], 'Zum Pfarrboden 4 35099 Burgwald/Bottendorf')","['2009 Gross Computer / Ernst Treppenbau ', ['/impressum'], None]",Zum Pfarrboden 4 35099 Burgwald/Bottendorf,"[51.27476, 6.79986]"
612,4924,"(['Sensorik, das auf großes Interesse stieß.Hier geht es zur Bildergalerie > \xa0Hans-Georg Hof/CEO„Wir sind sehr zufrieden mit der Resonanz und merken, hinsichtlich unseres innovativen Know-hows deutlich wie unsere Arbeit wertgeschätzt wird.“Es ist so weit: Unsere neue Website ist onlineEs ist geschafft!\rNach einer spannenden und arbeitsreichen Zeit wurde die HOF Website umfassend überarbeitet. Im frischen und moderneren Design präsentiert sich nun der neue Internetauftritt.Ziel von HOF war es, den neuen Auftritt, einerseits zeitgemäßer zu gestalten und gleichzeitig die jeweiligen Zielgruppen einfach, schnell und auf interessante Art und Weise zur gewünschten Information zu leiten.Neben einem kreativen und zeitgemäßen Look, wurden u.a. auch neue digitale Tools integriert, wie z.B. Video Tracks und die neue Website wurde natürlich unter Responsive Webdesign konzipiert.Mit dem neuen Internet-Auftritt wurde ein umfassendes Informationsportal geschaffen, auf dem HOF in Zukunft aufbauen kann, um Kunden und Interessenten optimal mit wichtigen und aktuellen Informationen versorgen zu können.Wir wünschen Ihnen viel Spaß beim Erkunden unserer neuen Website und freuen uns, wenn Sie uns in Zukunft öfter hier besuchen.\xa0Michael Grebe„Es ist für uns nicht selbstverständlich mit einem Kunden so kreativ zusammenarbeiten zu können. Für dieses Vertrauen möchte ich mich bei HOF ausdrücklich bedanken!“\r', ['impressum/'], None], 'Ludwig-Rinn-Str. 1-3 35102 Lohra')","['Sensorik, das auf großes Interesse stieß.Hier geht es zur Bildergalerie > \xa0Hans-Georg Hof/CEO„Wir sind sehr zufrieden mit der Resonanz und merken, hinsichtlich unseres innovativen Know-hows deutlich wie unsere Arbeit wertgeschätzt wird.“Es ist so weit: Unsere neue Website ist onlineEs ist geschafft!\rNach einer spannenden und arbeitsreichen Zeit wurde die HOF Website umfassend überarbeitet. Im frischen und moderneren Design präsentiert sich nun der neue Internetauftritt.Ziel von HOF war es, den neuen Auftritt, einerseits zeitgemäßer zu gestalten und gleichzeitig die jeweiligen Zielgruppen einfach, schnell und auf interessante Art und Weise zur gewünschten Information zu leiten.Neben einem kreativen und zeitgemäßen Look, wurden u.a. auch neue digitale Tools integriert, wie z.B. Video Tracks und die neue Website wurde natürlich unter Responsive Webdesign konzipiert.Mit dem neuen Internet-Auftritt wurde ein umfassendes Informationsportal geschaffen, auf dem HOF in Zukunft aufbauen kann, um Kunden und Interessenten optimal mit wichtigen und aktuellen Informationen versorgen zu können.Wir wünschen Ihnen viel Spaß beim Erkunden unserer neuen Website und freuen uns, wenn Sie uns in Zukunft öfter hier besuchen.\xa0Michael Grebe„Es ist für uns nicht selbstverständlich mit einem Kunden so kreativ zusammenarbeiten zu können. Für dieses Vertrauen möchte ich mich bei HOF ausdrücklich bedanken!“\r', ['impressum/'], None]",Ludwig-Rinn-Str. 1-3 35102 Lohra,"[51.27476, 6.79986]"
613,4925,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
614,4926,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
615,4927,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
616,4928,"(['Copyright 2013 – Schäfers Backstuben GmbH  - powered by Schaefers-Backstuben WordPress Theme', ['https://www.schaefers-backstuben.de/unternehmen/impressum/'], None], 'NO!')","['Copyright 2013 – Schäfers Backstuben GmbH  - powered by Schaefers-Backstuben WordPress Theme', ['https://www.schaefers-backstuben.de/unternehmen/impressum/'], None]",NO!,"[51.27476, 6.79986]"
617,4929,"([' 2006-2018 www.scheld-bau.de', ['/impressum.html'], None], 'Sennerweg 2 35216 Biedenkopf')","[' 2006-2018 www.scheld-bau.de', ['/impressum.html'], None]",Sennerweg 2 35216 Biedenkopf,"[51.27476, 6.79986]"
618,4930,"(['PAGE TITLE: AllinOne PersonalService GmbH - Startseite', [None], None], None)","['PAGE TITLE: AllinOne PersonalService GmbH - Startseite', [None], None]",,"[-1.0, -1.0]"
619,4931,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
620,4932,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
621,4933,"(['PAGE TITLE: MJM Metallverarbeitung Mangner GmbH', ['https://mjm-metallverarbeitung.de/kontakt/impressum/'], None], 'NO!')","['PAGE TITLE: MJM Metallverarbeitung Mangner GmbH', ['https://mjm-metallverarbeitung.de/kontakt/impressum/'], None]",NO!,"[51.27476, 6.79986]"
622,4934,"(['2018 THEIS Feinwerktechnik · Alle Rechte vorbehalten.', ['/impressum'], None], 'Zum Bolzenbach 26 35236 Breidenbach-Wolzhausen')","['2018 THEIS Feinwerktechnik · Alle Rechte vorbehalten.', ['/impressum'], None]",Zum Bolzenbach 26 35236 Breidenbach-Wolzhausen,"[51.27476, 6.79986]"
623,4935,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
624,4936,"(['PAGE TITLE: Hentrich GmbH', ['./html/impressum.html'], None], 'NO!')","['PAGE TITLE: Hentrich GmbH', ['./html/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
625,4937,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
626,4938,"(['PAGE TITLE: Home - Seipp & Kehl', ['/impressum/'], None], ' 06634 - 96 00 - 0')","['PAGE TITLE: Home - Seipp & Kehl', ['/impressum/'], None]", 06634 - 96 00 - 0,"[51.27476, 6.79986]"
627,4939,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
628,4940,"(['INTOS ELECTRONIC AG ® +49 (0)641 / 9726-0 ', ['https://www.intos.de/impressum'], None], 'NO!')","['INTOS ELECTRONIC AG ® +49 (0)641 / 9726-0 ', ['https://www.intos.de/impressum'], None]",NO!,"[51.27476, 6.79986]"
629,4941,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
630,4942,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
631,4943,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
632,4944,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
633,4945,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
634,4946,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
635,4947,"(['PAGE TITLE: ekom21 - KGRZ Hessen. Die Zukunft der Verwaltung.', ['/meta/impressum/'], None], 'Carlo-Mierendorff-Straße 11 35398 Gießen')","['PAGE TITLE: ekom21 - KGRZ Hessen. Die Zukunft der Verwaltung.', ['/meta/impressum/'], None]",Carlo-Mierendorff-Straße 11 35398 Gießen,"[51.27476, 6.79986]"
636,4948,"(['PAGE TITLE: Startseite ', [None], None], None)","['PAGE TITLE: Startseite ', [None], None]",,"[-1.0, -1.0]"
637,4949,"(['BRANOpac. All rights reserved', ['/de/impressum/'], None], 'Gottlieb-Daimler-Straße 18-20 D-35423 Lich')","['BRANOpac. All rights reserved', ['/de/impressum/'], None]",Gottlieb-Daimler-Straße 18-20 D-35423 Lich,"[51.27476, 6.79986]"
638,4950,"(['PAGE TITLE: WOLF Verpackungsmaschinen GmbH -   ', ['wolf-impressum/'], None], 'NO!')","['PAGE TITLE: WOLF Verpackungsmaschinen GmbH -   ', ['wolf-impressum/'], None]",NO!,"[51.27476, 6.79986]"
639,4951,"(['GTD Graphit Technologie GmbH \xa02018', ['kontakt/impressum.html'], None], 'Raiffeisenstraße 1 D-35428 Langgöns')","['GTD Graphit Technologie GmbH \xa02018', ['kontakt/impressum.html'], None]",Raiffeisenstraße 1 D-35428 Langgöns,"[51.27476, 6.79986]"
640,4952,"(['PAGE TITLE: ibo.de: Beratung Training Software', ['/footer/impressum.html'], None], 'NO!')","['PAGE TITLE: ibo.de: Beratung Training Software', ['/footer/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
641,4953,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
642,4954,"(['PAGE TITLE: Hock Sachsen - under construction', ['impressum.html'], None], 'Am Gewerbepark 7 08344 Grünhain-Beierfeld')","['PAGE TITLE: Hock Sachsen - under construction', ['impressum.html'], None]",Am Gewerbepark 7 08344 Grünhain-Beierfeld,"[51.27476, 6.79986]"
643,4955,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
644,4956,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
645,4957,"(['Copyright 2017 Bänninger Kunststoff-Produkte GmbH. Alle Rechte vorbehalten.Bänninger Kunststoff-Produkte GmbH | Bänningerstraße 1 | 35447 Reiskirchen | Germany | Telefon\xa0 +49 (0) 6408 89-0 | Telefax +49 (0) 6408 6756', ['/impressum.html'], None], 'Friedrichstraße 19 35469 Allendorf (Lumda)')","['Copyright 2017 Bänninger Kunststoff-Produkte GmbH. Alle Rechte vorbehalten.Bänninger Kunststoff-Produkte GmbH | Bänningerstraße 1 | 35447 Reiskirchen | Germany | Telefon\xa0 +49 (0) 6408 89-0 | Telefax +49 (0) 6408 6756', ['/impressum.html'], None]",Friedrichstraße 19 35469 Allendorf (Lumda),"[51.27476, 6.79986]"
646,4958,"(['PAGE TITLE: Webmail42 :: Welcome to Webmail42', [None], None], None)","['PAGE TITLE: Webmail42 :: Welcome to Webmail42', [None], None]",,"[-1.0, -1.0]"
647,4959,"(['PAGE TITLE: tci GmbH', ['/impressum/'], None], 'Ludwig-Rinn-Straße 10-14 D-35452 Heuchelheim / Giessen')","['PAGE TITLE: tci GmbH', ['/impressum/'], None]",Ludwig-Rinn-Straße 10-14 D-35452 Heuchelheim / Giessen,"[51.27476, 6.79986]"
648,4960,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
649,4961,"(['PAGE TITLE: SPEA: Über uns', [None], None], None)","['PAGE TITLE: SPEA: Über uns', [None], None]",,"[-1.0, -1.0]"
650,4962,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
651,4963,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
652,4964,"(['2014-2018| Süss Oberflächentechnik GmbH, Wetzlar | Tel. 06441-9451-0 | info@suess-galvanik.de', ['impressum.php'], None], 'Falkenstrasse 24a 35576 Wetzlar')","['2014-2018| Süss Oberflächentechnik GmbH, Wetzlar | Tel. 06441-9451-0 | info@suess-galvanik.de', ['impressum.php'], None]",Falkenstrasse 24a 35576 Wetzlar,"[51.27476, 6.79986]"
653,4965,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
654,4966,"(['VIAOPTICImpressum', ['https://www.viaoptic.de/inhalt/kontakt/impressum.html'], None], 'NO!')","['VIAOPTICImpressum', ['https://www.viaoptic.de/inhalt/kontakt/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
655,4967,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
656,4968,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
657,4969,"(['PAGE TITLE: ', ['https://www.schaum-net.de/impressum/'], None], 'NO!')","['PAGE TITLE: ', ['https://www.schaum-net.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
658,4970,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
659,4971,"(['Brückmann Elektronik GmbH', ['/impressum/'], None], 'NO!')","['Brückmann Elektronik GmbH', ['/impressum/'], None]",NO!,"[51.27476, 6.79986]"
660,4972,"(['2010 - 2018 Janitza electronics GmbH. Alle Rechte vorbehalten.', ['impressum.html'], None], 'Vor dem Polstück 6 35633 Lahnau, Germany')","['2010 - 2018 Janitza electronics GmbH. Alle Rechte vorbehalten.', ['impressum.html'], None]","Vor dem Polstück 6 35633 Lahnau, Germany","[51.27476, 6.79986]"
661,4973,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
662,4974,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
