,0,1,infos,street,geocoded
303,10005,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
304,10006,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
305,10007,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
306,10008,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
307,10009,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
308,10010,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
309,10011,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
310,10012,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
311,10013,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
312,10014,"(['PAGE TITLE: Home - FISLAGE Flexibles GmbH ', ['/impressum.html'], None], 'Rheiner Str. 74 D-48477 Hörstel')","['PAGE TITLE: Home - FISLAGE Flexibles GmbH ', ['/impressum.html'], None]",Rheiner Str. 74 D-48477 Hörstel,"[51.27476, 6.79986]"
313,10015,"(['PAGE TITLE: Keller Feuerwerk', ['kontakt/impressum.php'], None], 'Überseering 22 D-27580 Bremerhaven')","['PAGE TITLE: Keller Feuerwerk', ['kontakt/impressum.php'], None]",Überseering 22 D-27580 Bremerhaven,"[51.27476, 6.79986]"
314,10016,"(['PAGE TITLE: FLACO-Geräte GmbH AdBlue Technik für Tankstelle und Werkstatt', ['/de/footer/impressum.html'], None], 'Isselhorster Str. 377-379 D-33334 Gütersloh')","['PAGE TITLE: FLACO-Geräte GmbH AdBlue Technik für Tankstelle und Werkstatt', ['/de/footer/impressum.html'], None]",Isselhorster Str. 377-379 D-33334 Gütersloh,"[51.27476, 6.79986]"
315,10017,"(['Fleigro 2017 All rights reserved. ', ['/index.php/impressum.html'], None], 'Dieselstraße 7 93053 Regensburg')","['Fleigro 2017 All rights reserved. ', ['/index.php/impressum.html'], None]",Dieselstraße 7 93053 Regensburg,"[51.27476, 6.79986]"
316,10018,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
317,10019,"(['Copyright 2014 - Floragard - Alle Rechte vorbehalten\t\t\t\t\t\t', ['/unternehmen/agb/impressum/'], None], 'NO!')","['Copyright 2014 - Floragard - Alle Rechte vorbehalten\t\t\t\t\t\t', ['/unternehmen/agb/impressum/'], None]",NO!,"[51.27476, 6.79986]"
318,10020,"(['2016 Florett GmbH', ['/impressum.html'], None], 'Weinbergstraße 15 D-93413 Cham')","['2016 Florett GmbH', ['/impressum.html'], None]",Weinbergstraße 15 D-93413 Cham,"[51.27476, 6.79986]"
319,10021,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
320,10022,"(['2018 CF Carbons GmbH', ['/index.php/de/impressum'], None], 'Weesensteiner Strasse 2 01809 Dohna')","['2018 CF Carbons GmbH', ['/index.php/de/impressum'], None]",Weesensteiner Strasse 2 01809 Dohna,"[51.27476, 6.79986]"
321,10023,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
322,10024,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
323,10025,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
324,10026,"(['Sonnenbild 2018 | Alle Rechte vorbehalten | Alle Preise inkl. MwSt. zzgl. Versandkosten', ['/sonnenbild-gruppe/impressum/'], None], 'NO!')","['Sonnenbild 2018 | Alle Rechte vorbehalten | Alle Preise inkl. MwSt. zzgl. Versandkosten', ['/sonnenbild-gruppe/impressum/'], None]",NO!,"[51.27476, 6.79986]"
325,10027,"(['Frische-Center Grebenstein | Hademareplatz 1-5 | 58675 Hemer', ['https://frische-center-grebenstein.de/impressum/'], None], 'Hademareplatz 1-5 58675 Hemer')","['Frische-Center Grebenstein | Hademareplatz 1-5 | 58675 Hemer', ['https://frische-center-grebenstein.de/impressum/'], None]",Hademareplatz 1-5 58675 Hemer,"[51.27476, 6.79986]"
326,10028,"(['2018 Franz Mensch GmbH / Werner-von-Siemens-Str. 2 / 86807 Buchloe  (Deutschland-Germany)', [None], None], None)","['2018 Franz Mensch GmbH / Werner-von-Siemens-Str. 2 / 86807 Buchloe  (Deutschland-Germany)', [None], None]",,"[-1.0, -1.0]"
327,10029,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
328,10030,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
329,10031,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
330,10032,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
331,10033,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
332,10034,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
333,10035,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
334,10036,"(['2013, Garten- und Landschaftsbau Müller, Weingarten ', ['de/kontakt/impressum.html'], None], 'Feuchtmayrstr. 25 88250 Weingarten')","['2013, Garten- und Landschaftsbau Müller, Weingarten ', ['de/kontakt/impressum.html'], None]",Feuchtmayrstr. 25 88250 Weingarten,"[51.27476, 6.79986]"
335,10037,"(['PAGE TITLE: RUCK: RUCK', ['de/impressum/'], None], 'NO!')","['PAGE TITLE: RUCK: RUCK', ['de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
336,10038,"(['2018 - Frucht-Service | Hamburg', ['/impressum'], None], 'Großmarkt 20097 Hamburg')","['2018 - Frucht-Service | Hamburg', ['/impressum'], None]",Großmarkt 20097 Hamburg,"[51.27476, 6.79986]"
337,10039,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
338,10040,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
339,10041,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
340,10042,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
341,10043,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
342,10044,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
343,10045,"(['2018 Rheinwerk Verlag GmbH', ['/impressum/'], None], 'Rheinwerkallee 4 53227 Bonn')","['2018 Rheinwerk Verlag GmbH', ['/impressum/'], None]",Rheinwerkallee 4 53227 Bonn,"[51.27476, 6.79986]"
344,10046,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
345,10047,"(['PAGE TITLE: Garant Maschinenhandel GmbH Lengerich', ['/de/kontakt/impressum.php'], None], 'Münsterstr.91 49525 Lengerich | Deutschland')","['PAGE TITLE: Garant Maschinenhandel GmbH Lengerich', ['/de/kontakt/impressum.php'], None]",Münsterstr.91 49525 Lengerich | Deutschland,"[51.27476, 6.79986]"
346,10048,"(['PAGE TITLE: Schoeppler Garten und Landschaftsbau', ['impressum.html'], None], 'Mettenbachweg 26 88605 Messkirch')","['PAGE TITLE: Schoeppler Garten und Landschaftsbau', ['impressum.html'], None]",Mettenbachweg 26 88605 Messkirch,"[51.27476, 6.79986]"
347,10049,"(['PAGE TITLE: Gasitech', ['impressum.html'], None], 'NO!')","['PAGE TITLE: Gasitech', ['impressum.html'], None]",NO!,"[51.27476, 6.79986]"
348,10050,"(['2018  GAVEG mbH ', ['/impressum/'], None], 'Berliner Ring 89 64625 Bensheim')","['2018  GAVEG mbH ', ['/impressum/'], None]",Berliner Ring 89 64625 Bensheim,"[51.27476, 6.79986]"
349,10051,"(['PAGE TITLE: Leistungen', ['./impressum.html'], None], 'Oberspaarer Str. 34 01662 Meißen')","['PAGE TITLE: Leistungen', ['./impressum.html'], None]",Oberspaarer Str. 34 01662 Meißen,"[51.27476, 6.79986]"
350,10052,"(['2016  \r', ['http://jeblick-gmbh.de/impressum/'], None], 'NO!')","['2016  \r', ['http://jeblick-gmbh.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
351,10053,"([' Gebäudereinigung K.-H. Loder GmbH · Rosenheimer Straße 39 · D-84036 Kumhausen/Landshut', ['https://www.loder.de/info/impressum/'], None], 'NO!')","[' Gebäudereinigung K.-H. Loder GmbH · Rosenheimer Straße 39 · D-84036 Kumhausen/Landshut', ['https://www.loder.de/info/impressum/'], None]",NO!,"[51.27476, 6.79986]"
352,10054,"(['PAGE TITLE:  HTTPS nicht verfügbar ', [None], None], None)","['PAGE TITLE:  HTTPS nicht verfügbar ', [None], None]",,"[-1.0, -1.0]"
353,10055,"(['1999-2014. Parallels IP Holdings GmbH. All rights reserved.', [None], None], None)","['1999-2014. Parallels IP Holdings GmbH. All rights reserved.', [None], None]",,"[-1.0, -1.0]"
354,10056,"(['Copyright  - Volz GmbH', ['https://volz-gmbh.de/impressum/'], None], 'NO!')","['Copyright  - Volz GmbH', ['https://volz-gmbh.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
355,10057,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
356,10058,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
357,10059,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
358,10060,"(['PAGE TITLE: GroÃ\x9fhandel fÃ¼r Krankenhaus-Textilien - GebrÃ¼der Heinemann Neuss', [None], None], None)","['PAGE TITLE: GroÃ\x9fhandel fÃ¼r Krankenhaus-Textilien - GebrÃ¼der Heinemann Neuss', [None], None]",,"[-1.0, -1.0]"
359,10061,"(['2018 Gebrüder Wanner GmbH | Kontakt | Sitemap | Datenschutzhinweise | Impressum', ['/de/impressum/'], None], 'Postfach 6040 89085 Ulm')","['2018 Gebrüder Wanner GmbH | Kontakt | Sitemap | Datenschutzhinweise | Impressum', ['/de/impressum/'], None]",Postfach 6040 89085 Ulm,"[51.27476, 6.79986]"
360,10062,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
361,10063,"(['2018\xa0Igepa group GmbH & Co. KG', ['/cms/igepa-group/footer/impressum/'], None], 'Heidenkampsweg 74-76 D-20097 Hamburg')","['2018\xa0Igepa group GmbH & Co. KG', ['/cms/igepa-group/footer/impressum/'], None]",Heidenkampsweg 74-76 D-20097 Hamburg,"[51.27476, 6.79986]"
362,10064,"(['2016 - Georg Beilharz und Sohn GmbH & Co. KG \r', ['https://www.beilharz.de/impressum/'], None], 'NO!')","['2016 - Georg Beilharz und Sohn GmbH & Co. KG \r', ['https://www.beilharz.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
363,10065,"(['PAGE TITLE: Mäusbacher Möbelfabrik', [None], None], None)","['PAGE TITLE: Mäusbacher Möbelfabrik', [None], None]",,"[-1.0, -1.0]"
364,10066,"(['2018 IMPRESSUM | DATENSCHUTZ', ['/index.php/impressum'], None], 'Saarstr. 15 88512 Mengen')","['2018 IMPRESSUM | DATENSCHUTZ', ['/index.php/impressum'], None]",Saarstr. 15 88512 Mengen,"[51.27476, 6.79986]"
365,10067,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
366,10068,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
367,10069,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
368,10070,"(['PAGE TITLE: Secured Home of getraenke-dreyer.de', [None], None], None)","['PAGE TITLE: Secured Home of getraenke-dreyer.de', [None], None]",,"[-1.0, -1.0]"
369,10071,"(['PAGE TITLE: Startseite  ', [None], None], None)","['PAGE TITLE: Startseite  ', [None], None]",,"[-1.0, -1.0]"
370,10072,"(['PAGE TITLE: Glossnerbräu - Der hochfeine Biergenuss seit 1574', ['https://www.glossner.de/impressum/'], None], 'NO!')","['PAGE TITLE: Glossnerbräu - Der hochfeine Biergenuss seit 1574', ['https://www.glossner.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
371,10073,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
372,10074,"(['GGS Gebäude - und Grünanlagen - Service GmbH | all rights reserved | Design + Programmierung Lunetwork GmbH', [None], None], None)","['GGS Gebäude - und Grünanlagen - Service GmbH | all rights reserved | Design + Programmierung Lunetwork GmbH', [None], None]",,"[-1.0, -1.0]"
373,10075,"(['2016 ', ['impressum/'], None], 'Schafhofstraße 2 90411 Nürnberg')","['2016 ', ['impressum/'], None]",Schafhofstraße 2 90411 Nürnberg,"[51.27476, 6.79986]"
374,10076,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
375,10077,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
376,10078,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
377,10079,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
378,10080,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
379,10081,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
380,10082,"(['PAGE TITLE: Gluth Systemtechnik Straubing', ['/impressum'], None], 'Steinweg 66 D-94315 Straubing')","['PAGE TITLE: Gluth Systemtechnik Straubing', ['/impressum'], None]",Steinweg 66 D-94315 Straubing,"[51.27476, 6.79986]"
381,10083,"(['PAGE TITLE: Dresden & Leipzig ', ['/impressum.html'], None], 'Wilhelm-Franke-Straße\n\t\t\t\t\t\t\t\t\t\t\t\t34 01219 Dresden')","['PAGE TITLE: Dresden & Leipzig ', ['/impressum.html'], None]","Wilhelm-Franke-Straße
												34 01219 Dresden","[51.27476, 6.79986]"
382,10084,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
383,10085,"(['PAGE TITLE: Gastronomieeinrichtung & -möbel ', ['https://www.goin.de/impressum'], None], 'NO!')","['PAGE TITLE: Gastronomieeinrichtung & -möbel ', ['https://www.goin.de/impressum'], None]",NO!,"[51.27476, 6.79986]"
384,10086,"(['PAGE TITLE: Chronik » Goelz-Druck, Mengen, Druckerei, Etiketten', ['impressum'], None], 'NO!')","['PAGE TITLE: Chronik » Goelz-Druck, Mengen, Druckerei, Etiketten', ['impressum'], None]",NO!,"[51.27476, 6.79986]"
385,10087,"(['by GÖHRUM 2018 ', ['/de/goehrum/impressum.html'], None], 'Ulmenstraße 19 71069 Sindelfingen')","['by GÖHRUM 2018 ', ['/de/goehrum/impressum.html'], None]",Ulmenstraße 19 71069 Sindelfingen,"[51.27476, 6.79986]"
386,10088,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
387,10089,"(['PAGE TITLE: \r\n\tGolle.de - Wilkommen bei Golle\r\n', [None], None], None)","['PAGE TITLE: \r\n\tGolle.de - Wilkommen bei Golle\r\n', [None], None]",,"[-1.0, -1.0]"
388,10090,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
389,10091,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
390,10092,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
391,10093,"(['PAGE TITLE: Default Parallels Plesk Panel Page', [None], None], None)","['PAGE TITLE: Default Parallels Plesk Panel Page', [None], None]",,"[-1.0, -1.0]"
392,10094,"(['PAGE TITLE: Gebäudereinigung Hamburg - GRS: ab jetzt ""Simply Clean!""', ['http://grs-gebaeudereinigung.de/impressum.html'], None], 'NO!')","['PAGE TITLE: Gebäudereinigung Hamburg - GRS: ab jetzt ""Simply Clean!""', ['http://grs-gebaeudereinigung.de/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
393,10095,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
394,10096,"(['PAGE TITLE: GSU GmbH', [None], None], None)","['PAGE TITLE: GSU GmbH', [None], None]",,"[-1.0, -1.0]"
395,10097,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
396,10098,"(['PAGE TITLE: Bechtold GmbH - Blechverarbeitung, Laserschneiden', ['verweise/impressum.html'], None], 'NO!')","['PAGE TITLE: Bechtold GmbH - Blechverarbeitung, Laserschneiden', ['verweise/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
397,10099,"(['2010-2014 i-MSCP TeamAll Rights Reserved', [None], None], None)","['2010-2014 i-MSCP TeamAll Rights Reserved', [None], None]",,"[-1.0, -1.0]"
398,10100,"(['011', ['metas/impressum.html'], None], 'Blankenauer Straße 5 D-37688 Beverungen')","['011', ['metas/impressum.html'], None]",Blankenauer Straße 5 D-37688 Beverungen,"[51.27476, 6.79986]"
399,10101,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
400,10102,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
401,10103,"(['PAGE TITLE: Euroweb - Kurze technische Pause', [None], None], None)","['PAGE TITLE: Euroweb - Kurze technische Pause', [None], None]",,"[-1.0, -1.0]"
402,10104,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
403,10105,"(['PAGE TITLE: Hema Schrauben - Home ', ['/impressum/'], None], 'Östreweg 4/1 72355 Schömberg - Schörzingen')","['PAGE TITLE: Hema Schrauben - Home ', ['/impressum/'], None]",Östreweg 4/1 72355 Schömberg - Schörzingen,"[51.27476, 6.79986]"
404,10106,"(['PAGE TITLE: Hier entsteht eine neue Homepage', [None], None], None)","['PAGE TITLE: Hier entsteht eine neue Homepage', [None], None]",,"[-1.0, -1.0]"
405,10107,"(['PAGE TITLE: Default Parallels Plesk Panel Page', [None], None], None)","['PAGE TITLE: Default Parallels Plesk Panel Page', [None], None]",,"[-1.0, -1.0]"
406,10108,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
407,10109,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
408,10110,"(['015 Impressum / Datenschutz ', [None], None], None)","['015 Impressum / Datenschutz ', [None], None]",,"[-1.0, -1.0]"
409,10111,"(['PAGE TITLE: DACOR - Web Order System', [None], None], None)","['PAGE TITLE: DACOR - Web Order System', [None], None]",,"[-1.0, -1.0]"
410,10112,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
411,10113,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
412,10114,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
413,10115,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
414,10116,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
415,10117,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
416,10118,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
417,10119,"(['1926 - 2018 hauck GmbH & Co. KG | All Rights Reserved. - Kollektion 2019', ['https://www.hauck.de/impressum'], None], 'NO!')","['1926 - 2018 hauck GmbH & Co. KG | All Rights Reserved. - Kollektion 2019', ['https://www.hauck.de/impressum'], None]",NO!,"[51.27476, 6.79986]"
418,10120,"(['Haufler am Markt GmbH', ['https://www.haufler.de/impressum/'], None], 'NO!')","['Haufler am Markt GmbH', ['https://www.haufler.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
419,10121,"(['PAGE TITLE: Haumann GmbH – Hochdruckstrahl + Bestiftungstechnik', ['https://www.haumann-dortmund.de/impressum/'], None], 'Giesweg 15a 44149 Dortmund')","['PAGE TITLE: Haumann GmbH – Hochdruckstrahl + Bestiftungstechnik', ['https://www.haumann-dortmund.de/impressum/'], None]",Giesweg 15a 44149 Dortmund,"[51.27476, 6.79986]"
420,10122,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
421,10123,"(['PAGE TITLE: heiloo - Getränkehandel - Getränkegroßhandel - heiloo', ['/impressum.html'], None], 'Lindenstrasse 7 09241 Mühlau')","['PAGE TITLE: heiloo - Getränkehandel - Getränkegroßhandel - heiloo', ['/impressum.html'], None]",Lindenstrasse 7 09241 Mühlau,"[51.27476, 6.79986]"
422,10124,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
423,10125,"(['PAGE TITLE: Heinkel Modulbau: Der Spezialist für modulares Bauen', ['impressum/'], None], 'Helfensteinerstraße 28 89143 Blaubeuren')","['PAGE TITLE: Heinkel Modulbau: Der Spezialist für modulares Bauen', ['impressum/'], None]",Helfensteinerstraße 28 89143 Blaubeuren,"[51.27476, 6.79986]"
424,10126,"(['PAGE TITLE: Verpackungen aus Blister, Karton, Kunststoff -  Heinrich Buhl', ['/kontakt/impressum/'], None], 'In der Au 25 57290 Neunkirchen/Siegerland')","['PAGE TITLE: Verpackungen aus Blister, Karton, Kunststoff -  Heinrich Buhl', ['/kontakt/impressum/'], None]",In der Au 25 57290 Neunkirchen/Siegerland,"[51.27476, 6.79986]"
425,10127,"(['PAGE TITLE: Frey Maschinenbau: Am Ende zählt das Produkt ', ['/impressum'], None], 'Fischerstraße 20 89542 Herbrechtingen')","['PAGE TITLE: Frey Maschinenbau: Am Ende zählt das Produkt ', ['/impressum'], None]",Fischerstraße 20 89542 Herbrechtingen,"[51.27476, 6.79986]"
426,10128,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
427,10129,"(['PAGE TITLE: Bürobedarf • Bürotechnik • Büroeinrichtung ', ['/impressum/'], None], 'NO!')","['PAGE TITLE: Bürobedarf • Bürotechnik • Büroeinrichtung ', ['/impressum/'], None]",NO!,"[51.27476, 6.79986]"
428,10130,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
429,10131,"(['PAGE TITLE: Gebäudereinigung, Beratung, Service – Professionell und zuverlässig. - Heinzelmännchen Gebäudereinigung', ['impressum/'], None], 'Dießemer Bruch 112d 47805 Krefeld')","['PAGE TITLE: Gebäudereinigung, Beratung, Service – Professionell und zuverlässig. - Heinzelmännchen Gebäudereinigung', ['impressum/'], None]",Dießemer Bruch 112d 47805 Krefeld,"[51.27476, 6.79986]"
430,10132,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
431,10133,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
432,10134,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
433,10135,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
434,10136,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
435,10137,"(['PAGE TITLE: Home - Henrich Baustoffzentrum', ['/impressum/'], None], 'Konrad-Adenauer-Allee 100 53721 Siegburg')","['PAGE TITLE: Home - Henrich Baustoffzentrum', ['/impressum/'], None]",Konrad-Adenauer-Allee 100 53721 Siegburg,"[51.27476, 6.79986]"
436,10138,"(['Gustav Hensel GmbH & Co. KG', ['/de/impressum/index.php'], None], 'NO!')","['Gustav Hensel GmbH & Co. KG', ['/de/impressum/index.php'], None]",NO!,"[51.27476, 6.79986]"
437,10139,"(['PAGE TITLE:   Gartencenter und Gärtnerei Augsburg: Wörner', ['impressum/'], None], 'Benzstraße 4 86420 Diedorf-Lettenbach')","['PAGE TITLE:   Gartencenter und Gärtnerei Augsburg: Wörner', ['impressum/'], None]",Benzstraße 4 86420 Diedorf-Lettenbach,"[51.27476, 6.79986]"
438,10140,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
439,10141,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
440,10142,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
441,10143,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
442,10144,"(['2016 | Hermes Gebäudereinigung  Günther Müller GmbH & Co. KG |\t\t\t\t ', ['https://www.gebaeudereinigung-hermes.de/impressum/'], None], 'Adam-Opel-Strasse 8 38112 Braunschweig')","['2016 | Hermes Gebäudereinigung  Günther Müller GmbH & Co. KG |\t\t\t\t ', ['https://www.gebaeudereinigung-hermes.de/impressum/'], None]",Adam-Opel-Strasse 8 38112 Braunschweig,"[51.27476, 6.79986]"
443,10145,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
444,10146,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
445,10147,"(['PAGE TITLE: HISTA: Gebäudesystemtechnik, Elektroanlagenbau, Innovative Energie', ['impressum/'], None], 'Stettiner Straße 10 93073 Neutraubling')","['PAGE TITLE: HISTA: Gebäudesystemtechnik, Elektroanlagenbau, Innovative Energie', ['impressum/'], None]",Stettiner Straße 10 93073 Neutraubling,"[51.27476, 6.79986]"
446,10148,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
447,10149,"(['PAGE TITLE: ', [None], None], None)","['PAGE TITLE: ', [None], None]",,"[-1.0, -1.0]"
448,10150,"(['2015 Hohenberg GmbH \xa0\xa0\xa0\xa0 Auf dem Salzstock 7 \xa0\xa0\xa0\xa021217 Seevetal', ['de/rechtliches/impressum'], None], 'Auf dem Salzstock 7 21217 Seevetal')","['2015 Hohenberg GmbH \xa0\xa0\xa0\xa0 Auf dem Salzstock 7 \xa0\xa0\xa0\xa021217 Seevetal', ['de/rechtliches/impressum'], None]",Auf dem Salzstock 7 21217 Seevetal,"[51.27476, 6.79986]"
449,10151,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
450,10152,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
451,10153,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
452,10154,"(['2018 • Impressum | Datenschutz  |  made by ...', ['impressum.html'], None], 'St. Nikolaus-Straße 8 D-86450 Zusamzell')","['2018 • Impressum | Datenschutz  |  made by ...', ['impressum.html'], None]",St. Nikolaus-Straße 8 D-86450 Zusamzell,"[51.27476, 6.79986]"
453,10155,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
454,10156,"(['PAGE TITLE: Hombach Blech :: Home', ['de/impressum.html'], None], 'Bergstrasse 40 D-57520 Rosenheim')","['PAGE TITLE: Hombach Blech :: Home', ['de/impressum.html'], None]",Bergstrasse 40 D-57520 Rosenheim,"[51.27476, 6.79986]"
455,10157,"(['2017 Honig Baustoffe e. Kfm.', ['/impressum'], None], 'Georg-Wessel-Straße 3 31789 Hameln')","['2017 Honig Baustoffe e. Kfm.', ['/impressum'], None]",Georg-Wessel-Straße 3 31789 Hameln,"[51.27476, 6.79986]"
456,10158,"(['PAGE TITLE: Unternehmen - Höpke Möbelstoffe', ['de/impressum.html'], None], 'NO!')","['PAGE TITLE: Unternehmen - Höpke Möbelstoffe', ['de/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
457,10159,"(['PAGE TITLE: Horn Wertheim ', ['/impressum/'], None], 'Venantius-Arnold-Straße 14 97877 Wertheim')","['PAGE TITLE: Horn Wertheim ', ['/impressum/'], None]",Venantius-Arnold-Straße 14 97877 Wertheim,"[51.27476, 6.79986]"
458,10160,"(['PAGE TITLE: Horst Lehmann Getränke', ['https://www.horst-lehmann.de/impressum/'], None], 'Trebbiner Str. 36 14480 Potsdam')","['PAGE TITLE: Horst Lehmann Getränke', ['https://www.horst-lehmann.de/impressum/'], None]",Trebbiner Str. 36 14480 Potsdam,"[51.27476, 6.79986]"
459,10161,"(['Schweitzer Fachinformationen 2018 | IconParc - we enable digital business B2B', [None], None], None)","['Schweitzer Fachinformationen 2018 | IconParc - we enable digital business B2B', [None], None]",,"[-1.0, -1.0]"
460,10162,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
461,10163,"(['PAGE TITLE: Druckerpatronen & Toner schnell & günstig online kaufen - HQ-Patronen', ['/info/impressum'], None], 'NO!')","['PAGE TITLE: Druckerpatronen & Toner schnell & günstig online kaufen - HQ-Patronen', ['/info/impressum'], None]",NO!,"[51.27476, 6.79986]"
462,10164,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
463,10165,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
464,10166,"(['PAGE TITLE: Humana Second Hand gebrauchte Kleidung GmbH ', [None], None], None)","['PAGE TITLE: Humana Second Hand gebrauchte Kleidung GmbH ', [None], None]",,"[-1.0, -1.0]"
465,10167,"(['PAGE TITLE: Home ', [None], None], None)","['PAGE TITLE: Home ', [None], None]",,"[-1.0, -1.0]"
466,10168,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
