,0,1,infos,street,geocoded
528,1606,"(['Copyright Rosinsky Lohnunternehmen GmbH 2017. Alle Rechte vorbehalten.', [None], None], None)","['Copyright Rosinsky Lohnunternehmen GmbH 2017. Alle Rechte vorbehalten.', [None], None]",,"[-1.0, -1.0]"
529,1607,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
530,1608,"(['2018 HAZEMAG | Imprint\xa0|\xa0Data Privacy Statement\xa0|\xa0Intranet | ', [None], None], None)","['2018 HAZEMAG | Imprint\xa0|\xa0Data Privacy Statement\xa0|\xa0Intranet | ', [None], None]",,"[-1.0, -1.0]"
531,1609,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
532,1610,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
533,1611,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
534,1612,"(['2016', [None], None], None)","['2016', [None], None]",,"[-1.0, -1.0]"
535,1613,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
536,1614,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
537,1615,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
538,1616,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
539,1617,"(['Salzbäcker GmbH 2014 \xa0 • \xa0 Bäckerstraße 2 \xa0 • \xa0 21379 Rullstorf\t\t\t\t\t\t', [None], None], None)","['Salzbäcker GmbH 2014 \xa0 • \xa0 Bäckerstraße 2 \xa0 • \xa0 21379 Rullstorf\t\t\t\t\t\t', [None], None]",,"[-1.0, -1.0]"
540,1618,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
541,1619,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
542,1620,"(['PAGE TITLE: Login Page', [None], None], None)","['PAGE TITLE: Login Page', [None], None]",,"[-1.0, -1.0]"
543,1621,"(['PAGE TITLE: Bö-Fi Firmengruppe', ['https://www.boefi-gmbh.de/impressum/'], None], 'Mittelgebirgsstraße 1 09638 Lichtenberg')","['PAGE TITLE: Bö-Fi Firmengruppe', ['https://www.boefi-gmbh.de/impressum/'], None]",Mittelgebirgsstraße 1 09638 Lichtenberg,"[51.27476, 6.79986]"
544,1622,"(['Copyright 2017 ITVT GmbH | Wir machen das!\r', ['content/footer/impressum-de.aspx'], None], 'NO!')","['Copyright 2017 ITVT GmbH | Wir machen das!\r', ['content/footer/impressum-de.aspx'], None]",NO!,"[51.27476, 6.79986]"
545,1623,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
546,1624,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
547,1625,"(['2018 Hinterkopf GmbH', [None], None], None)","['2018 Hinterkopf GmbH', [None], None]",,"[-1.0, -1.0]"
548,1626,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
549,1627,"(['PAGE TITLE: Ihre Stadtwerke Pirmasens - Erfahrung und Kompetenz für Sie', ['/impressum'], None], 'An der Streckbrücke 4 66954 Pirmasens')","['PAGE TITLE: Ihre Stadtwerke Pirmasens - Erfahrung und Kompetenz für Sie', ['/impressum'], None]",An der Streckbrücke 4 66954 Pirmasens,"[51.27476, 6.79986]"
550,1628,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
551,1629,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
552,1630,"(['2018 SG Rigips', ['/impressum'], None], 'Schanzenstraße 84 40549 Düsseldorf')","['2018 SG Rigips', ['/impressum'], None]",Schanzenstraße 84 40549 Düsseldorf,"[51.27476, 6.79986]"
553,1631,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
554,1632,"(['PAGE TITLE: Hellweg Energie ', ['/de/impressum/index.php'], None], 'Bunsenstr. 2 59557 Lippstadt')","['PAGE TITLE: Hellweg Energie ', ['/de/impressum/index.php'], None]",Bunsenstr. 2 59557 Lippstadt,"[51.27476, 6.79986]"
555,1633,"(['PAGE TITLE: META Motoren- und Energie-Technik GmbH -\xa0Home', ['footer/impressum/'], None], 'Augustastr. 78-80 D-52070 Aachen')","['PAGE TITLE: META Motoren- und Energie-Technik GmbH -\xa0Home', ['footer/impressum/'], None]",Augustastr. 78-80 D-52070 Aachen,"[51.27476, 6.79986]"
556,1634,"(['PAGE TITLE: Starke ', ['/cms/deutsch/impressum/index.html'], None], 'Kohlenstr. 49-51 34121 Kassel')","['PAGE TITLE: Starke ', ['/cms/deutsch/impressum/index.html'], None]",Kohlenstr. 49-51 34121 Kassel,"[51.27476, 6.79986]"
557,1635,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
558,1636,"(['PAGE TITLE: \n        \n            \n            LGG Steuerberatungsgesellschaft mbH\n        \n    ', [None], None], None)","['PAGE TITLE: \n        \n            \n            LGG Steuerberatungsgesellschaft mbH\n        \n    ', [None], None]",,"[-1.0, -1.0]"
559,1637,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
560,1638,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
561,1639,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
562,1640,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
563,1641,"(['PAGE TITLE: InMediasP GmbH  ', ['/de/unternehmen/impressum'], None], 'NO!')","['PAGE TITLE: InMediasP GmbH  ', ['/de/unternehmen/impressum'], None]",NO!,"[51.27476, 6.79986]"
564,1642,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
565,1643,"(['PAGE TITLE: RoweMed AG - Medical 4 Life', ['./index.php?auswahl=impressum'], None], 'Juri-Gagarin-Ring 4 (PITZ) 19370 Parchim')","['PAGE TITLE: RoweMed AG - Medical 4 Life', ['./index.php?auswahl=impressum'], None]",Juri-Gagarin-Ring 4 (PITZ) 19370 Parchim,"[51.27476, 6.79986]"
566,1644,"(['2018 - WERDER Feinkost GmbH', [None], None], None)","['2018 - WERDER Feinkost GmbH', [None], None]",,"[-1.0, -1.0]"
567,1645,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
568,1646,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
569,1647,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
570,1648,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
571,1649,"(['PAGE TITLE: Dr. Loges - Naturheilkunde neu entdecken', ['/de/footer/impressum/'], None], 'Schützenstraße 5 D - 21423 Winsen (Luhe)')","['PAGE TITLE: Dr. Loges - Naturheilkunde neu entdecken', ['/de/footer/impressum/'], None]",Schützenstraße 5 D - 21423 Winsen (Luhe),"[51.27476, 6.79986]"
572,1650,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
573,1651,"(['PAGE TITLE: Stadtwerke Stade GmbH: Startseite', ['de/footernavigation/impressum.html'], None], 'NO!')","['PAGE TITLE: Stadtwerke Stade GmbH: Startseite', ['de/footernavigation/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
574,1652,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
575,1653,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
576,1654,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
577,1655,"(['2017 Oriental Motor Europa GmbH -', [None], None], None)","['2017 Oriental Motor Europa GmbH -', [None], None]",,"[-1.0, -1.0]"
578,1656,"(['PAGE TITLE: \n\tsci:moers Start\n', [None], None], None)","['PAGE TITLE: \n\tsci:moers Start\n', [None], None]",,"[-1.0, -1.0]"
579,1657,"(['PAGE TITLE: Diese Domain ist reserviert', ['http://www.maixit.de/impressum.html'], None], 'NO!')","['PAGE TITLE: Diese Domain ist reserviert', ['http://www.maixit.de/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
580,1658,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
581,1659,"(['PAGE TITLE: IBC SOLAR ', ['impressum/'], None], 'NO!')","['PAGE TITLE: IBC SOLAR ', ['impressum/'], None]",NO!,"[51.27476, 6.79986]"
582,1660,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
583,1661,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
584,1662,"(['018\xa0\xa0\xa0\xa0Impressum \xa0\xa0\xa0\xa0Datenschutz ', ['unternehmen/impressum.html'], None], 'Elly-Beinhorn-Str. 11 73760 Ostfildern-Scharnhausen')","['018\xa0\xa0\xa0\xa0Impressum \xa0\xa0\xa0\xa0Datenschutz ', ['unternehmen/impressum.html'], None]",Elly-Beinhorn-Str. 11 73760 Ostfildern-Scharnhausen,"[51.27476, 6.79986]"
585,1663,"(['PAGE TITLE: Schuhe bei GÖRTZ online kaufen!', ['/service/uebersicht/impressum/'], None], 'NO!')","['PAGE TITLE: Schuhe bei GÖRTZ online kaufen!', ['/service/uebersicht/impressum/'], None]",NO!,"[51.27476, 6.79986]"
586,1664,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
587,1665,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
588,1666,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
589,1667,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
590,1668,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
591,1669,"(['PAGE TITLE: team4media GmbH - Ihre Agentur fÃ¼r multimediale Dienstleistungen', [None], None], None)","['PAGE TITLE: team4media GmbH - Ihre Agentur fÃ¼r multimediale Dienstleistungen', [None], None]",,"[-1.0, -1.0]"
592,1670,"(['2018 — Schlütersche Verlagsgesellschaft mbH & Co. KG\t\t\t\t\t', ['https://schluetersche.de/impressum/'], None], 'Schlütersche Verlagsgesellschaft mbH & Co. KG Postanschrift: 30130 Hannover')","['2018 — Schlütersche Verlagsgesellschaft mbH & Co. KG\t\t\t\t\t', ['https://schluetersche.de/impressum/'], None]",Schlütersche Verlagsgesellschaft mbH & Co. KG Postanschrift: 30130 Hannover,"[51.27476, 6.79986]"
593,1671,"(['2009-2018 by the Froxlor Team', [None], None], None)","['2009-2018 by the Froxlor Team', [None], None]",,"[-1.0, -1.0]"
594,1672,"(['PAGE TITLE: Rehbach - Stellenmarkt', ['metanavi/impressum/'], None], 'NO!')","['PAGE TITLE: Rehbach - Stellenmarkt', ['metanavi/impressum/'], None]",NO!,"[51.27476, 6.79986]"
595,1673,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
596,1674,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
597,1675,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
598,1676,"(['PAGE TITLE: Dula International -', [None], None], None)","['PAGE TITLE: Dula International -', [None], None]",,"[-1.0, -1.0]"
599,1677,"(['Copyright 2018', ['impressum.html'], None], 'Bonsiepen 5 45136 Essen')","['Copyright 2018', ['impressum.html'], None]",Bonsiepen 5 45136 Essen,"[51.27476, 6.79986]"
600,1678,"(['PAGE TITLE: Lister GmbH ', ['/impressum'], None], 'Am Mühlenberg 3 58509 Lüdenscheid')","['PAGE TITLE: Lister GmbH ', ['/impressum'], None]",Am Mühlenberg 3 58509 Lüdenscheid,"[51.27476, 6.79986]"
601,1679,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
602,1680,"(['Cyberport GmbH 1998 – 2018', ['/service/rechtliches/impressum.html'], None], 'Postfach 10 11 41 01081 Dresden')","['Cyberport GmbH 1998 – 2018', ['/service/rechtliches/impressum.html'], None]",Postfach 10 11 41 01081 Dresden,"[51.27476, 6.79986]"
603,1681,"(['PAGE TITLE: Eickhoff ', [None], None], None)","['PAGE TITLE: Eickhoff ', [None], None]",,"[-1.0, -1.0]"
604,1682,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
605,1683,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
606,1684,"(['Handelsblatt GmbH.  Alle Rechte vorbehalten', ['/DE_de/impressum'], None], 'Pullacher Straße 24 82049 Pullach')","['Handelsblatt GmbH.  Alle Rechte vorbehalten', ['/DE_de/impressum'], None]",Pullacher Straße 24 82049 Pullach,"[51.27476, 6.79986]"
607,1685,"(['PAGE TITLE: Hörmann Holding GmbH & Co. KG: Startseite', ['kontakt/impressum/'], None], 'NO!')","['PAGE TITLE: Hörmann Holding GmbH & Co. KG: Startseite', ['kontakt/impressum/'], None]",NO!,"[51.27476, 6.79986]"
608,1686,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
609,1687,"(['2018 Western Union Holdings, Inc. Alle Rechte vorbehalten.', ['/de/de/impressum.html'], None], 'NO!')","['2018 Western Union Holdings, Inc. Alle Rechte vorbehalten.', ['/de/de/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
610,1688,"(['2018 – e-velopment GmbH', ['impressum/'], None], 'Bahrenfelder Chaussee 49 22761 Hamburg')","['2018 – e-velopment GmbH', ['impressum/'], None]",Bahrenfelder Chaussee 49 22761 Hamburg,"[51.27476, 6.79986]"
611,1689,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
612,1690,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
613,1691,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
614,1692,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
615,1693,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
616,1694,"(['PAGE TITLE: ProSales Verkaufsförderungs GmbH', [None], None], None)","['PAGE TITLE: ProSales Verkaufsförderungs GmbH', [None], None]",,"[-1.0, -1.0]"
617,1695,"(['PAGE TITLE: Glanzexpress Gebäudedienstleistungs GmbH - Startseite', [None], None], None)","['PAGE TITLE: Glanzexpress Gebäudedienstleistungs GmbH - Startseite', [None], None]",,"[-1.0, -1.0]"
618,1696,"(['P&P Gruppe GmbH', ['impressum/'], None], 'Isaak-Loewi-Straße 11 90763 Fürth')","['P&P Gruppe GmbH', ['impressum/'], None]",Isaak-Loewi-Straße 11 90763 Fürth,"[51.27476, 6.79986]"
619,1697,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
620,1698,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
621,1699,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
622,1700,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
623,1701,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
624,1702,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
625,1703,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
626,1704,"(['PAGE TITLE: Mobility Concept - Flottenmanagement mit Qualität', ['/info/impressum/'], None], 'Grünwalder Weg 34 D-82041 Oberhaching')","['PAGE TITLE: Mobility Concept - Flottenmanagement mit Qualität', ['/info/impressum/'], None]",Grünwalder Weg 34 D-82041 Oberhaching,"[51.27476, 6.79986]"
627,1705,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
628,1706,"(['PAGE TITLE: Systemlieferant für Industriebedarf und Baubeschläge - CA·Brill - Für Industrie und Handwerk', ['/de/kontakt/impressum.html'], None], 'NO!')","['PAGE TITLE: Systemlieferant für Industriebedarf und Baubeschläge - CA·Brill - Für Industrie und Handwerk', ['/de/kontakt/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
629,1707,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
630,1708,"(['2018 TROPPER DATA SERVICE AG', ['https://tropper.de/impressum/'], None], 'NO!')","['2018 TROPPER DATA SERVICE AG', ['https://tropper.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
631,1709,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
632,1710,"(['PAGE TITLE: Startseite- Katholische Kliniken Oberberg', ['kontakt/impressum.html'], None], 'Wohlandstraße 30 51766 Engelskirchen')","['PAGE TITLE: Startseite- Katholische Kliniken Oberberg', ['kontakt/impressum.html'], None]",Wohlandstraße 30 51766 Engelskirchen,"[51.27476, 6.79986]"
633,1711,"(['PAGE TITLE: ZWP Ingenieur-AG: ZWP Ingenieur-AG', ['/de/impressum/'], None], 'An der Münze 12-18 50668  Köln')","['PAGE TITLE: ZWP Ingenieur-AG: ZWP Ingenieur-AG', ['/de/impressum/'], None]",An der Münze 12-18 50668  Köln,"[51.27476, 6.79986]"
634,1712,"(['by record 2018', [None], None], None)","['by record 2018', [None], None]",,"[-1.0, -1.0]"
635,1713,"(['KSO Edelstahlbeizerei GmbH 2018', ['https://www.kso-beizerei.de/impressum/'], None], 'NO!')","['KSO Edelstahlbeizerei GmbH 2018', ['https://www.kso-beizerei.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
636,1714,"(['PAGE TITLE: Konduktive Förderung nach Petö für Kinder mit Schädigung des zentralen Nervensystems', ['./html/impressum.html'], None], 'Inklusive Bildung & Konduktive Förderung Oberföhringer Straße 150 81925 München')","['PAGE TITLE: Konduktive Förderung nach Petö für Kinder mit Schädigung des zentralen Nervensystems', ['./html/impressum.html'], None]",Inklusive Bildung & Konduktive Förderung Oberföhringer Straße 150 81925 München,"[51.27476, 6.79986]"
637,1715,"(['PAGE TITLE: Trumpf Metallbau ', ['impressum.php'], None], 'Grambacher Straße 75 75045 Walzbachtal')","['PAGE TITLE: Trumpf Metallbau ', ['impressum.php'], None]",Grambacher Straße 75 75045 Walzbachtal,"[51.27476, 6.79986]"
638,1716,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
639,1717,"(['PAGE TITLE: Baier Digitaldruck - KOPIEREN. DRUCKEN. ZAUBERN. ', ['/impressum.php'], None], 'NO!')","['PAGE TITLE: Baier Digitaldruck - KOPIEREN. DRUCKEN. ZAUBERN. ', ['/impressum.php'], None]",NO!,"[51.27476, 6.79986]"
640,1718,"(['Funkinform Informations- und Datentechnik GmbH 2018. Alle Rechte vorbehalten.', [None], None], None)","['Funkinform Informations- und Datentechnik GmbH 2018. Alle Rechte vorbehalten.', [None], None]",,"[-1.0, -1.0]"
641,1719,"(['PAGE TITLE: Coronia service GmbH - Startseite', ['impressum.php'], None], 'Wagnerstraße 20 D-89077 Ulm')","['PAGE TITLE: Coronia service GmbH - Startseite', ['impressum.php'], None]",Wagnerstraße 20 D-89077 Ulm,"[51.27476, 6.79986]"
642,1720,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
643,1721,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
644,1722,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
645,1723,"(['PAGE TITLE: OFFEN GROUP - The Quality Provider', ['impressum.aspx'], None], 'NO!')","['PAGE TITLE: OFFEN GROUP - The Quality Provider', ['impressum.aspx'], None]",NO!,"[51.27476, 6.79986]"
646,1724,"(['2018 - VIVISOL DEUTSCHLAND GmbH', ['/index.php/pages/impressum'], None], 'Werner-von-Siemens-Straße 1 85375 Neufahrn b. Freising')","['2018 - VIVISOL DEUTSCHLAND GmbH', ['/index.php/pages/impressum'], None]",Werner-von-Siemens-Straße 1 85375 Neufahrn b. Freising,"[51.27476, 6.79986]"
647,1725,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
648,1726,"(['2014 direkt + online GmbH, Munich.', [None], None], None)","['2014 direkt + online GmbH, Munich.', [None], None]",,"[-1.0, -1.0]"
649,1727,"(['PAGE TITLE: Willkommen - Alpina', ['/de/impressum'], None], 'NO!')","['PAGE TITLE: Willkommen - Alpina', ['/de/impressum'], None]",NO!,"[51.27476, 6.79986]"
650,1728,"(['PAGE TITLE: Ausbildung im Gesundheits- und Sozialwesen ', ['impressum/'], None], 'Friedrich-Ebert-Damm 143–145 22047 Hamburg')","['PAGE TITLE: Ausbildung im Gesundheits- und Sozialwesen ', ['impressum/'], None]",Friedrich-Ebert-Damm 143–145 22047 Hamburg,"[51.27476, 6.79986]"
651,1729,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
652,1730,"(['2018 - ELPROG GmbH', ['https://www.elprog.de/impressum/'], None], 'NO!')","['2018 - ELPROG GmbH', ['https://www.elprog.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
653,1731,"(['PAGE TITLE: Ring Plastik Pechler GmbH – Kunststofftechnik', ['/impressum'], None], 'Ruppertskirchener Str. 15 85250 Altomünster')","['PAGE TITLE: Ring Plastik Pechler GmbH – Kunststofftechnik', ['/impressum'], None]",Ruppertskirchener Str. 15 85250 Altomünster,"[51.27476, 6.79986]"
654,1732,"(['RENG Gruppe 2016', [None], None], None)","['RENG Gruppe 2016', [None], None]",,"[-1.0, -1.0]"
655,1733,"(['PAGE TITLE: Eschenbach Optik', ['https://www.eschenbach-eyewear.com/nc/de/impressum.html#c273'], None], 'NO!')","['PAGE TITLE: Eschenbach Optik', ['https://www.eschenbach-eyewear.com/nc/de/impressum.html#c273'], None]",NO!,"[51.27476, 6.79986]"
656,1734,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
657,1735,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
658,1736,"(['PAGE TITLE: mefro Metallwarenfabrik Fischbacher GmbH: Home', ['impressum.html'], None], 'NO!')","['PAGE TITLE: mefro Metallwarenfabrik Fischbacher GmbH: Home', ['impressum.html'], None]",NO!,"[51.27476, 6.79986]"
659,1737,"(['PAGE TITLE: KBR Energiedatenmanagement', ['/de/impressum'], None], 'NO!')","['PAGE TITLE: KBR Energiedatenmanagement', ['/de/impressum'], None]",NO!,"[51.27476, 6.79986]"
660,1738,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
661,1739,"(['PAGE TITLE:  Startseite – Schrutka-Peukert GmbH', ['/impressum/'], None], 'E.-C.-Baumann-Straße 13 D-95326 Kulmbach')","['PAGE TITLE:  Startseite – Schrutka-Peukert GmbH', ['/impressum/'], None]",E.-C.-Baumann-Straße 13 D-95326 Kulmbach,"[51.27476, 6.79986]"
662,1740,"(['PAGE TITLE: Aulbach Bau', [None], None], None)","['PAGE TITLE: Aulbach Bau', [None], None]",,"[-1.0, -1.0]"
663,1741,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
664,1742,"(['PAGE TITLE: Site Maintenance', [None], None], None)","['PAGE TITLE: Site Maintenance', [None], None]",,"[-1.0, -1.0]"
665,1743,"(['ISPEX 2018, all rights reserved.', ['https://www.ispex.de/impressum/'], None], 'NO!')","['ISPEX 2018, all rights reserved.', ['https://www.ispex.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
666,1744,"(['PAGE TITLE: Hausmeisterservice München - Ihr Hausmeister in München', ['/impressum'], None], 'NO!')","['PAGE TITLE: Hausmeisterservice München - Ihr Hausmeister in München', ['/impressum'], None]",NO!,"[51.27476, 6.79986]"
667,1745,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
668,1746,"(['Osbra - Formteile GmbH ', ['https://www.osbra.de/impressum/'], None], 'Säulingstraße 1-4 D-87719 Mindelheim')","['Osbra - Formteile GmbH ', ['https://www.osbra.de/impressum/'], None]",Säulingstraße 1-4 D-87719 Mindelheim,"[51.27476, 6.79986]"
669,1747,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
670,1748,"(['Dennert Poraver GmbH Impressum | Datenschutz | AGB | Downloads | Kontakt . This website uses cookiesDiese Seite nutzt Cookies. Mit der Nutzung unserer Webseite erklären Sie sich damit einverstanden, dass wir Cookies verwenden. Ok Mehr dazu & Opt-Out //', ['/impressum/'], None], 'NO!')","['Dennert Poraver GmbH Impressum | Datenschutz | AGB | Downloads | Kontakt . This website uses cookiesDiese Seite nutzt Cookies. Mit der Nutzung unserer Webseite erklären Sie sich damit einverstanden, dass wir Cookies verwenden. Ok Mehr dazu & Opt-Out //', ['/impressum/'], None]",NO!,"[51.27476, 6.79986]"
671,1749,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
672,1750,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
673,1751,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
674,1752,"(['2001-2018 ', ['/seiten/impressum-kuffer.html'], None], 'Würzburger Straße 5 93059 Regensburg')","['2001-2018 ', ['/seiten/impressum-kuffer.html'], None]",Würzburger Straße 5 93059 Regensburg,"[51.27476, 6.79986]"
675,1753,"(['\xa02018\xa0 Kersia Deutschland GmbHImpressumAGBDatenschutz', ['de/footer-menu/impressum/'], None], 'NO!')","['\xa02018\xa0 Kersia Deutschland GmbHImpressumAGBDatenschutz', ['de/footer-menu/impressum/'], None]",NO!,"[51.27476, 6.79986]"
676,1754,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
677,1755,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
678,1756,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
679,1757,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
680,1758,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
681,1759,"(['PAGE TITLE: Gebäudereinigung und mehr » Eine saubere Sache ', ['https://pptgruppe.de/impressum/'], None], 'NO!')","['PAGE TITLE: Gebäudereinigung und mehr » Eine saubere Sache ', ['https://pptgruppe.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
682,1760,"(['CHS Container Verwaltungsgesellschaft mbH, 2015 - 2017 – All rights reserved.', ['/de/ueber-uns/impressum'], None], 'NO!')","['CHS Container Verwaltungsgesellschaft mbH, 2015 - 2017 – All rights reserved.', ['/de/ueber-uns/impressum'], None]",NO!,"[51.27476, 6.79986]"
683,1761,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
684,1762,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
685,1763,"(['PAGE TITLE: DILO', [None], None], None)","['PAGE TITLE: DILO', [None], None]",,"[-1.0, -1.0]"
686,1764,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
687,1765,"(['PAGE TITLE: DATA 2000 GmbH Direktmarketing Dienstleister: Leistungen', ['footer-menu/impressum/'], None], 'Troplowitzstraße 5 22529 Hamburg')","['PAGE TITLE: DATA 2000 GmbH Direktmarketing Dienstleister: Leistungen', ['footer-menu/impressum/'], None]",Troplowitzstraße 5 22529 Hamburg,"[51.27476, 6.79986]"
688,1766,"(['2018 COMLINE AG', ['/impressum/agb'], None], 'NO!')","['2018 COMLINE AG', ['/impressum/agb'], None]",NO!,"[51.27476, 6.79986]"
689,1767,"(['Dovgan GmbH All rights reserved.tel: +49 (0) 40 28 441 130fax: +49 (0) 40 28 441 333', ['rechts/impressum'], None], '6')","['Dovgan GmbH All rights reserved.tel: +49 (0) 40 28 441 130fax: +49 (0) 40 28 441 333', ['rechts/impressum'], None]",6,"[51.27476, 6.79986]"
690,1768,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
691,1769,"(['018 direkt gruppe', ['impressum/'], None], 'Griegstraße 75 / Haus 26 22763 Hamburg')","['018 direkt gruppe', ['impressum/'], None]",Griegstraße 75 / Haus 26 22763 Hamburg,"[51.27476, 6.79986]"
692,1770,"(['2018\xa0 Oath - Alle Rechte vorbehalten', [None], None], None)","['2018\xa0 Oath - Alle Rechte vorbehalten', [None], None]",,"[-1.0, -1.0]"
693,1771,"(['PAGE TITLE: BR ', [None], None], None)","['PAGE TITLE: BR ', [None], None]",,"[-1.0, -1.0]"
694,1772,"(['PAGE TITLE: ODDO BHF Asset Management', [None], None], None)","['PAGE TITLE: ODDO BHF Asset Management', [None], None]",,"[-1.0, -1.0]"
695,1773,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
696,1774,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
