,0,1,infos,street,geocoded
253,2409,"(['2018 HID Global Corporation/ASSA ABLOY AB. All rights reserved.', ['/impressum'], None], 'Am Klingenweg 6a 65396 Walluf')","['2018 HID Global Corporation/ASSA ABLOY AB. All rights reserved.', ['/impressum'], None]",Am Klingenweg 6a 65396 Walluf,"[51.27476, 6.79986]"
254,2410,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
255,2411,"(['2017 ECON TEL GmbH', ['https://www.econ-tel.de/impressum/'], None], 'NO!')","['2017 ECON TEL GmbH', ['https://www.econ-tel.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
256,2412,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
257,2413,"(['2018 mvzlm Ruhr', ['/impressum/'], None], 'NO!')","['2018 mvzlm Ruhr', ['/impressum/'], None]",NO!,"[51.27476, 6.79986]"
258,2414,"(['PAGE TITLE: Rodeca GmbH: Rodeca - Ihr Spezialist für transparente Bauelemente', ['impressum.html'], None], 'Freiherr-vom-Stein-Str. 165 45473 Mülheim an der Ruhr')","['PAGE TITLE: Rodeca GmbH: Rodeca - Ihr Spezialist für transparente Bauelemente', ['impressum.html'], None]",Freiherr-vom-Stein-Str. 165 45473 Mülheim an der Ruhr,"[51.27476, 6.79986]"
259,2415,"(['2016 BSN-JOBST GmbH.', ['/footer/impressum.html'], None], 'Beiersdorfstraße 1 46446 Emmerich am Rhein')","['2016 BSN-JOBST GmbH.', ['/footer/impressum.html'], None]",Beiersdorfstraße 1 46446 Emmerich am Rhein,"[51.27476, 6.79986]"
260,2416,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
261,2417,"(['018 tana-Chemie GmbH /', ['/en/int/impressum.html'], None], 'Rheinallee 96 55120 Mainz')","['018 tana-Chemie GmbH /', ['/en/int/impressum.html'], None]",Rheinallee 96 55120 Mainz,"[51.27476, 6.79986]"
262,2418,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
263,2419,"(['2018 bedo Verpackungstechnik GmbH', ['impressum.html'], None], 'Herrenholz 10-12 23556 Lübeck')","['2018 bedo Verpackungstechnik GmbH', ['impressum.html'], None]",Herrenholz 10-12 23556 Lübeck,"[51.27476, 6.79986]"
264,2420,"(['awellAlle Rechte vorbehaltenKontakt\xa0|\xa0Impressum\xa0|\xa0Sitemapawell Unternehmensgruppe', ['/kontakt/impressum'], None], 'NO!')","['awellAlle Rechte vorbehaltenKontakt\xa0|\xa0Impressum\xa0|\xa0Sitemapawell Unternehmensgruppe', ['/kontakt/impressum'], None]",NO!,"[51.27476, 6.79986]"
265,2421,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
266,2422,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
267,2423,"(['2018 Best Western Hotels Central Europe GmbH, all rights reserved. Jedes Best Western Hotel® ist unabhängig und privat geführt.Palatin Kongresshotel und Kulturzentrum GmbH', ['https://www.palatin.de/impressum-2/'], None], 'NO!')","['2018 Best Western Hotels Central Europe GmbH, all rights reserved. Jedes Best Western Hotel® ist unabhängig und privat geführt.Palatin Kongresshotel und Kulturzentrum GmbH', ['https://www.palatin.de/impressum-2/'], None]",NO!,"[51.27476, 6.79986]"
268,2424,"(['PAGE TITLE: KREBS+KIEFER', ['/impressum.html'], None], 'Hilpertstraße 20 64295 Darmstadt')","['PAGE TITLE: KREBS+KIEFER', ['/impressum.html'], None]",Hilpertstraße 20 64295 Darmstadt,"[51.27476, 6.79986]"
269,2425,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
270,2426,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
271,2427,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
272,2428,"(['PAGE TITLE: Service - Elbe-Werkstätten', ['/impressum.html'], None], 'NO!')","['PAGE TITLE: Service - Elbe-Werkstätten', ['/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
273,2429,"(['PAGE TITLE: Gröschler Gütersloh ', ['/impressum'], None], 'NO!')","['PAGE TITLE: Gröschler Gütersloh ', ['/impressum'], None]",NO!,"[51.27476, 6.79986]"
274,2430,"(['PAGE TITLE: Nüßing GmbH: Home', ['https://www.nuessing.de/footer-navigation/impressum.html'], None], 'NO!')","['PAGE TITLE: Nüßing GmbH: Home', ['https://www.nuessing.de/footer-navigation/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
275,2431,"(['2018', ['https://www.bsb-obp.de/impressum/'], None], 'NO!')","['2018', ['https://www.bsb-obp.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
276,2432,"(['PAGE TITLE: IT–Systemhaus aus OWL - COBUS ConCept', ['/impressum'], None], 'NO!')","['PAGE TITLE: IT–Systemhaus aus OWL - COBUS ConCept', ['/impressum'], None]",NO!,"[51.27476, 6.79986]"
277,2433,"(['Copyright 2018 by Läer + Rahenbrock GmbH & Co KG                     ', ['https://www.lundr-bau.de/impressum/'], None], 'NO!')","['Copyright 2018 by Läer + Rahenbrock GmbH & Co KG                     ', ['https://www.lundr-bau.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
278,2434,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
279,2435,"(['PAGE TITLE: Mietwohnungen, Gästewohnungen, Ferienwohnungen – WWS Herford', ['/impressum.html'], None], 'Goebenstraße 3-7 32052 Herford')","['PAGE TITLE: Mietwohnungen, Gästewohnungen, Ferienwohnungen – WWS Herford', ['/impressum.html'], None]",Goebenstraße 3-7 32052 Herford,"[51.27476, 6.79986]"
280,2436,"(['PAGE TITLE: ..:: JOB AGENTUR Personaldienstleistungen GmbH ::..', [None], None], None)","['PAGE TITLE: ..:: JOB AGENTUR Personaldienstleistungen GmbH ::..', [None], None]",,"[-1.0, -1.0]"
281,2437,"(['Mercer International Group | Alle Rechte vorbehalten', ['impressum.html'], None], 'Goldbecker Str. 1 39596 Arneburg')","['Mercer International Group | Alle Rechte vorbehalten', ['impressum.html'], None]",Goldbecker Str. 1 39596 Arneburg,"[51.27476, 6.79986]"
282,2438,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
283,2439,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
284,2440,"(['PAGE TITLE: MyPhone GmbH', [None], None], None)","['PAGE TITLE: MyPhone GmbH', [None], None]",,"[-1.0, -1.0]"
285,2441,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
286,2442,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
287,2443,"(['2017 expressiv', ['https://www.kplan.de/impressum'], None], 'NO!')","['2017 expressiv', ['https://www.kplan.de/impressum'], None]",NO!,"[51.27476, 6.79986]"
288,2444,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
289,2445,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
290,2446,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
291,2447,"(['PAGE TITLE: Herzlich Willkommen!', [None], None], None)","['PAGE TITLE: Herzlich Willkommen!', [None], None]",,"[-1.0, -1.0]"
292,2448,"(['nass magnet GmbH, Germany, 2018. All rights reserved ', ['impressum.html'], None], 'Eckenerstraße 4–6 D-30179 Hannover')","['nass magnet GmbH, Germany, 2018. All rights reserved ', ['impressum.html'], None]",Eckenerstraße 4–6 D-30179 Hannover,"[51.27476, 6.79986]"
293,2449,"(['2018\xa0Comline AG. Alle Rechte vorbehalten.', ['kontakt/impressum.html'], None], 'Hauert 8 44227 Dortmund')","['2018\xa0Comline AG. Alle Rechte vorbehalten.', ['kontakt/impressum.html'], None]",Hauert 8 44227 Dortmund,"[51.27476, 6.79986]"
294,2450,"(['2017/Pannhorst Classics. Alle Rechte vorbehalten.', ['impressum?locale=de-DE'], None], 'Langer Weg 33 33332 Gütersloh')","['2017/Pannhorst Classics. Alle Rechte vorbehalten.', ['impressum?locale=de-DE'], None]",Langer Weg 33 33332 Gütersloh,"[51.27476, 6.79986]"
295,2451,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
296,2452,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
297,2453,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
298,2454,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
299,2455,"(['PAGE TITLE: Startseite\xa0', ['impressum.html'], None], 'NO!')","['PAGE TITLE: Startseite\xa0', ['impressum.html'], None]",NO!,"[51.27476, 6.79986]"
300,2456,"(['PAGE TITLE: TIP TOP Automotive GmbH - Home', ['/impressum'], None], 'NO!')","['PAGE TITLE: TIP TOP Automotive GmbH - Home', ['/impressum'], None]",NO!,"[51.27476, 6.79986]"
301,2457,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
302,2458,"(['2017', [None], None], None)","['2017', [None], None]",,"[-1.0, -1.0]"
303,2459,"(['2018 Stadtwerke Merzig', ['/footer/impressum.html'], None], 'Am Gaswerk 5 66663 Merzig')","['2018 Stadtwerke Merzig', ['/footer/impressum.html'], None]",Am Gaswerk 5 66663 Merzig,"[51.27476, 6.79986]"
304,2460,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
305,2461,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
306,2462,"(['PAGE TITLE: Kenter Bodenreinigungsmaschinen GmbH ', ['/impressumfooter'], None], 'Günzburger Straße 60 89340 Leipheim')","['PAGE TITLE: Kenter Bodenreinigungsmaschinen GmbH ', ['/impressumfooter'], None]",Günzburger Straße 60 89340 Leipheim,"[51.27476, 6.79986]"
307,2463,"(['PAGE TITLE: Voelkel -\xa0Startseite', ['nuetzliches/impressum.html'], None], 'Fährstr. 1 D-29478 Höhbeck / OT Pevestorf')","['PAGE TITLE: Voelkel -\xa0Startseite', ['nuetzliches/impressum.html'], None]",Fährstr. 1 D-29478 Höhbeck / OT Pevestorf,"[51.27476, 6.79986]"
308,2464,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
309,2465,"(['PAGE TITLE: Startseite - Baugesellschaft am Scheibenberg', ['/impressum/'], None], 'NO!')","['PAGE TITLE: Startseite - Baugesellschaft am Scheibenberg', ['/impressum/'], None]",NO!,"[51.27476, 6.79986]"
310,2466,"(['Lifetime-Seniorenzentrum GmbH', ['https://www.lifetime-pflegezentrum.de/impressum/'], None], 'NO!')","['Lifetime-Seniorenzentrum GmbH', ['https://www.lifetime-pflegezentrum.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
311,2467,"(['2018', ['impressum.htm'], None], 'NO!')","['2018', ['impressum.htm'], None]",NO!,"[51.27476, 6.79986]"
312,2468,"(['PAGE TITLE: konsoleH :: Login', ['http://www.hetzner.de/hosting/legal/impressum'], None], 'NO!')","['PAGE TITLE: konsoleH :: Login', ['http://www.hetzner.de/hosting/legal/impressum'], None]",NO!,"[51.27476, 6.79986]"
313,2469,"(['PAGE TITLE: Home - Leiter Leergut', ['https://www.leergutleiter.de/topmenu/impressum/'], None], 'NO!')","['PAGE TITLE: Home - Leiter Leergut', ['https://www.leergutleiter.de/topmenu/impressum/'], None]",NO!,"[51.27476, 6.79986]"
314,2470,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
315,2471,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
316,2472,"(['PAGE TITLE: Bäckerhaus Veit - traditionelles Bäckerei-Handwerk mit regionalen Produkten  - Willkommen ', ['https://www.baeckerhaus-veit.de/kontakt-info-anfahrt/impressum-veit.htm'], None], 'NO!')","['PAGE TITLE: Bäckerhaus Veit - traditionelles Bäckerei-Handwerk mit regionalen Produkten  - Willkommen ', ['https://www.baeckerhaus-veit.de/kontakt-info-anfahrt/impressum-veit.htm'], None]",NO!,"[51.27476, 6.79986]"
317,2473,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
318,2474,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
319,2475,"(['PAGE TITLE: Startseite ', ['/impressum/'], None], 'Bahnhofstraße 35 D-71332 Waiblingen')","['PAGE TITLE: Startseite ', ['/impressum/'], None]",Bahnhofstraße 35 D-71332 Waiblingen,"[51.27476, 6.79986]"
320,2476,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
321,2477,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
322,2478,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
323,2479,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
324,2480,"(['PAGE TITLE: Startseite\xa0', ['footer-2/impressum.html'], None], 'AmmonitenstraÃŸe 1 72336 Balingen')","['PAGE TITLE: Startseite\xa0', ['footer-2/impressum.html'], None]",AmmonitenstraÃŸe 1 72336 Balingen,"[51.27476, 6.79986]"
325,2481,"(['PAGE TITLE: Blue Ocean Entertainment AG: Home', ['blue-ocean-ag/impressum/'], None], 'Seidenstraße 19 70174 Stuttgart')","['PAGE TITLE: Blue Ocean Entertainment AG: Home', ['blue-ocean-ag/impressum/'], None]",Seidenstraße 19 70174 Stuttgart,"[51.27476, 6.79986]"
326,2482,"(['by WhatsBroadcast', ['footer-navigation-2/impressum.html'], None], 'NO!')","['by WhatsBroadcast', ['footer-navigation-2/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
327,2483,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
328,2484,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
329,2485,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
330,2486,"(['PAGE TITLE: Startseite - Bauer Media Group', ['impressum/'], None], 'Burchardstraße 11 20077 Hamburg')","['PAGE TITLE: Startseite - Bauer Media Group', ['impressum/'], None]",Burchardstraße 11 20077 Hamburg,"[51.27476, 6.79986]"
331,2487,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
332,2488,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
333,2489,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
334,2490,"(['PAGE TITLE: Unternehmensgruppe Frauenrath', ['impressum.html'], None], 'A. Frauenrath Bauunternehmen GmbH Industriestraße 50, 52525 Heinsberg')","['PAGE TITLE: Unternehmensgruppe Frauenrath', ['impressum.html'], None]","A. Frauenrath Bauunternehmen GmbH Industriestraße 50, 52525 Heinsberg","[51.27476, 6.79986]"
335,2491,"(['PAGE TITLE: \n\t\tSchlau ', ['https://www.schlau-grosshandel.de/impressum'], None], 'NO!')","['PAGE TITLE: \n\t\tSchlau ', ['https://www.schlau-grosshandel.de/impressum'], None]",NO!,"[51.27476, 6.79986]"
336,2492,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
337,2493,"(['2014 Presstec\t\t', ['/index.php/de/impressum'], None], 'Oststraße 16 77694 Kehl')","['2014 Presstec\t\t', ['/index.php/de/impressum'], None]",Oststraße 16 77694 Kehl,"[51.27476, 6.79986]"
338,2494,"(['PAGE TITLE: Home - BE ', ['https://www.be-aluschmiede.com/geschaeftsbedingungen-impressum/'], None], 'NO!')","['PAGE TITLE: Home - BE ', ['https://www.be-aluschmiede.com/geschaeftsbedingungen-impressum/'], None]",NO!,"[51.27476, 6.79986]"
339,2495,"(['FAFNIR GmbH - Sensors & Systems I Schnackenburgallee 149 c I 22525 Hamburg I Phone +49 40 / 39 82 07-0', [None], None], None)","['FAFNIR GmbH - Sensors & Systems I Schnackenburgallee 149 c I 22525 Hamburg I Phone +49 40 / 39 82 07-0', [None], None]",,"[-1.0, -1.0]"
340,2496,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
341,2497,"(['BWI GmbH 2018\r', ['impressum/'], None], 'Auf dem Steinbüchel 22 53340 Meckenheim')","['BWI GmbH 2018\r', ['impressum/'], None]",Auf dem Steinbüchel 22 53340 Meckenheim,"[51.27476, 6.79986]"
342,2498,"(['2018\xa0Keune & Lauber', ['/impressum/'], None], 'In der Aue 4 57319 Bad Berleburg')","['2018\xa0Keune & Lauber', ['/impressum/'], None]",In der Aue 4 57319 Bad Berleburg,"[51.27476, 6.79986]"
343,2499,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
344,2500,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
345,2501,"(['018 KaVo Dental        ', ['/de-de/impressum-und-haftungsausschluss'], None], 'NO!')","['018 KaVo Dental        ', ['/de-de/impressum-und-haftungsausschluss'], None]",NO!,"[51.27476, 6.79986]"
346,2502,"(['PAGE TITLE: HÄUSSLER Backdorf ', [None], None], None)","['PAGE TITLE: HÄUSSLER Backdorf ', [None], None]",,"[-1.0, -1.0]"
347,2503,"(['PAGE TITLE: Handtuchshop.de - SiMPLEKS Commerce Tools', [None], None], None)","['PAGE TITLE: Handtuchshop.de - SiMPLEKS Commerce Tools', [None], None]",,"[-1.0, -1.0]"
348,2504,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
349,2505,"(['21.10.2018 Poschinger GmbH', ['./scripts/show.aspx?content=/shop/start/impressum'], None], 'Hitzing 3a 94136 Thyrnau')","['21.10.2018 Poschinger GmbH', ['./scripts/show.aspx?content=/shop/start/impressum'], None]",Hitzing 3a 94136 Thyrnau,"[51.27476, 6.79986]"
350,2506,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
351,2507,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
352,2508,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
353,2509,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
354,2510,"(['PAGE TITLE: Hörgeräte von den Hörexperten ', ['https://www.amplifon.com/web/de/impressum'], None], 'NO!')","['PAGE TITLE: Hörgeräte von den Hörexperten ', ['https://www.amplifon.com/web/de/impressum'], None]",NO!,"[51.27476, 6.79986]"
355,2511,"(['2017 Kochlöffel GmbH. Alle Rechte vorbehalten.', ['/content/impressum.html'], None], 'Herzforder Straße 9 49808 Lingen (Ems)')","['2017 Kochlöffel GmbH. Alle Rechte vorbehalten.', ['/content/impressum.html'], None]",Herzforder Straße 9 49808 Lingen (Ems),"[51.27476, 6.79986]"
356,2512,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
357,2513,"(['PAGE TITLE: Ausbildung - Weiterbildung - Rechtsberatung - Unternehmensberatung - Handwerkskammer zu Köln', ['/artikel/impressum-32,845,443.html'], None], 'Heumarkt 12 50667 Köln')","['PAGE TITLE: Ausbildung - Weiterbildung - Rechtsberatung - Unternehmensberatung - Handwerkskammer zu Köln', ['/artikel/impressum-32,845,443.html'], None]",Heumarkt 12 50667 Köln,"[51.27476, 6.79986]"
358,2514,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
359,2515,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
360,2516,"(['Proto Labs 1999-2018', ['/rechtliche-hinweise//?tab=impressum-und-rechtliche-hinweise'], None], 'NO!')","['Proto Labs 1999-2018', ['/rechtliche-hinweise//?tab=impressum-und-rechtliche-hinweise'], None]",NO!,"[51.27476, 6.79986]"
361,2517,"(['2018 msg treorbis GmbH', ['/impressum'], None], 'NO!')","['2018 msg treorbis GmbH', ['/impressum'], None]",NO!,"[51.27476, 6.79986]"
362,2518,"(['PAGE TITLE: MÄRKISCH GRÜN GmbH - Garten- und Landschaftsbau', ['https://maerkisch-gruen.de/impressum'], None], 'NO!')","['PAGE TITLE: MÄRKISCH GRÜN GmbH - Garten- und Landschaftsbau', ['https://maerkisch-gruen.de/impressum'], None]",NO!,"[51.27476, 6.79986]"
363,2519,"(['2018 Best Western Central Europe, All rights reserved. Jedes Best Western® Hotel ist unabhängig und privat geführt.', ['/seiten/impressum.html'], None], 'NO!')","['2018 Best Western Central Europe, All rights reserved. Jedes Best Western® Hotel ist unabhängig und privat geführt.', ['/seiten/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
364,2520,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
365,2521,"(['PAGE TITLE: Domain Default page', [None], None], None)","['PAGE TITLE: Domain Default page', [None], None]",,"[-1.0, -1.0]"
366,2522,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
367,2523,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
368,2524,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
369,2525,"(['PAGE TITLE: aap Implantate AG ', ['impressum'], None], 'Lorenzweg 5 12099 Berlin')","['PAGE TITLE: aap Implantate AG ', ['impressum'], None]",Lorenzweg 5 12099 Berlin,"[51.27476, 6.79986]"
370,2526,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
371,2527,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
372,2528,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
373,2529,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
374,2530,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
375,2531,"(['PAGE TITLE: Startseite - Das Unternehmen Bennert', ['impressum.html'], None], 'Meckfelder Straße 2 99102 Klettbach')","['PAGE TITLE: Startseite - Das Unternehmen Bennert', ['impressum.html'], None]",Meckfelder Straße 2 99102 Klettbach,"[51.27476, 6.79986]"
376,2532,"(['Jenaer Antriebstechnik GmbH | Impressum | Datenschutz | Verkaufs- und Einkaufsbedingungen ', ['impressum/'], None], 'Buchaer Str. 1 07745 Jena')","['Jenaer Antriebstechnik GmbH | Impressum | Datenschutz | Verkaufs- und Einkaufsbedingungen ', ['impressum/'], None]",Buchaer Str. 1 07745 Jena,"[51.27476, 6.79986]"
377,2533,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
378,2534,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
379,2535,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
380,2536,"(['PAGE TITLE: Wasserspender von aQto — Startseite', ['https://www.aqto.de/impressum/'], None], 'NO!')","['PAGE TITLE: Wasserspender von aQto — Startseite', ['https://www.aqto.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
381,2537,"(['PAGE TITLE: die Kurbel: Einrichtung', [None], None], None)","['PAGE TITLE: die Kurbel: Einrichtung', [None], None]",,"[-1.0, -1.0]"
382,2538,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
383,2539,"(['2012 - 2018 MOBAU Moderner Baubedarf GmbH Halle. Powered by WiSL S_CMS.', ['impressum.html'], None], 'NO!')","['2012 - 2018 MOBAU Moderner Baubedarf GmbH Halle. Powered by WiSL S_CMS.', ['impressum.html'], None]",NO!,"[51.27476, 6.79986]"
384,2540,"(['PAGE TITLE: Kantwerg Gruppe. Innovative Ideen für Wirtschaftlichkeit mit Sicherheit.', ['impressum.html'], None], 'Hohleichweg 22 76189 Karlsruhe')","['PAGE TITLE: Kantwerg Gruppe. Innovative Ideen für Wirtschaftlichkeit mit Sicherheit.', ['impressum.html'], None]",Hohleichweg 22 76189 Karlsruhe,"[51.27476, 6.79986]"
385,2541,"(['2018 REVISA\r', ['https://www.revisa.de/impressum/'], None], 'NO!')","['2018 REVISA\r', ['https://www.revisa.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
386,2542,"(['2018 iss innovative software services GmbH | Impressum | Datenschutzerklärung', ['index.php?id=impressum'], None], 'Wankelstraße 14 D - 70563 Stuttgart')","['2018 iss innovative software services GmbH | Impressum | Datenschutzerklärung', ['index.php?id=impressum'], None]",Wankelstraße 14 D - 70563 Stuttgart,"[51.27476, 6.79986]"
387,2543,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
388,2544,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
389,2545,"(['Copyright 2016 Ernst Rehfuss Werkzeugbau GmbH', [None], None], None)","['Copyright 2016 Ernst Rehfuss Werkzeugbau GmbH', [None], None]",,"[-1.0, -1.0]"
390,2546,"(['PAGE TITLE: Rudolf-Sophien-Stift: Rudolf Sophien Stift', ['impressum/'], None], 'Leonberger Str. 220 70199 Stuttgart')","['PAGE TITLE: Rudolf-Sophien-Stift: Rudolf Sophien Stift', ['impressum/'], None]",Leonberger Str. 220 70199 Stuttgart,"[51.27476, 6.79986]"
391,2547,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
392,2548,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
393,2549,"(['2018 Hannoversche Lebensversicherung AG.', ['/impressum'], None], 'NO!')","['2018 Hannoversche Lebensversicherung AG.', ['/impressum'], None]",NO!,"[51.27476, 6.79986]"
394,2550,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
395,2551,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
396,2552,"(['APD', ['https://www.apd.de/impressum/'], None], 'Pastoratstraße 1 D – 45879 Gelsenkirchen')","['APD', ['https://www.apd.de/impressum/'], None]",Pastoratstraße 1 D – 45879 Gelsenkirchen,"[51.27476, 6.79986]"
397,2553,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
398,2554,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
399,2555,"(['Varengold Bank AG 2018', ['/de/informatives/impressum/'], None], 'Grosse Elbstrasse 14 22767 Hamburg')","['Varengold Bank AG 2018', ['/de/informatives/impressum/'], None]",Grosse Elbstrasse 14 22767 Hamburg,"[51.27476, 6.79986]"
400,2556,"(['PAGE TITLE: Entsorgung Stralsund - Stralsunder Entsorgungs GmbH', [None], None], None)","['PAGE TITLE: Entsorgung Stralsund - Stralsunder Entsorgungs GmbH', [None], None]",,"[-1.0, -1.0]"
401,2557,"(['Copyright - Fenster- und Türenwerk Schröder GmbH ', ['https://www.schroeder-hesel.de/impressum'], None], 'NO!')","['Copyright - Fenster- und Türenwerk Schröder GmbH ', ['https://www.schroeder-hesel.de/impressum'], None]",NO!,"[51.27476, 6.79986]"
402,2558,"(['PAGE TITLE: LMB Kunststofftechnik - Startseite ', ['impressum'], None], 'Buschfenne 3 D - 26789 Leer')","['PAGE TITLE: LMB Kunststofftechnik - Startseite ', ['impressum'], None]",Buschfenne 3 D - 26789 Leer,"[51.27476, 6.79986]"
403,2559,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
404,2560,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
405,2561,"(['PAGE TITLE: WINTER – Beratende Ingenieure für Gebäudetechnik GmbH ', ['https://www.winter-ingenieure.de/impressum/'], None], 'NO!')","['PAGE TITLE: WINTER – Beratende Ingenieure für Gebäudetechnik GmbH ', ['https://www.winter-ingenieure.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
406,2562,"(['PAGE TITLE: Home - ieQ-network AG', ['/dcontent/public/impressum'], None], 'NO!')","['PAGE TITLE: Home - ieQ-network AG', ['/dcontent/public/impressum'], None]",NO!,"[51.27476, 6.79986]"
407,2563,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
408,2564,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
409,2565,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
410,2566,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
411,2567,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
412,2568,"(['Johnson Matthey Catalysts (Germany) GmbH 2018 ', ['/kontakt/impressum/'], None], 'Bahnhofstraße 43 96257 Redwitz')","['Johnson Matthey Catalysts (Germany) GmbH 2018 ', ['/kontakt/impressum/'], None]",Bahnhofstraße 43 96257 Redwitz,"[51.27476, 6.79986]"
413,2569,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
