,0,1,infos,street,geocoded
524,3758,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
525,3759,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
526,3760,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
527,3761,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
528,3762,"(['All logos and trademarks in this website are the property of their respective owners.All Rights Reserved.Company Information', [None], None], None)","['All logos and trademarks in this website are the property of their respective owners.All Rights Reserved.Company Information', [None], None]",,"[-1.0, -1.0]"
529,3763,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
530,3764,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
531,3765,"(['2018 BECK Augustin GmbH & Co. KG\r', ['/impressum/'], None], 'Riedbachstraße 59 87700 Memmingen')","['2018 BECK Augustin GmbH & Co. KG\r', ['/impressum/'], None]",Riedbachstraße 59 87700 Memmingen,"[51.27476, 6.79986]"
532,3766,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
533,3767,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
534,3768,"(['MEDIMAX Online GmbH,  2018', ['/impressum'], None], 'Mündelheimer Weg 40 40472 Düsseldorf')","['MEDIMAX Online GmbH,  2018', ['/impressum'], None]",Mündelheimer Weg 40 40472 Düsseldorf,"[51.27476, 6.79986]"
535,3769,"(['PAGE TITLE: Verkehrstechnik Baustellensich :: VBS Verkehrstechnik', ['impressum'], None], 'Schubertstraße 49 15234 Frankfurt (Oder)')","['PAGE TITLE: Verkehrstechnik Baustellensich :: VBS Verkehrstechnik', ['impressum'], None]",Schubertstraße 49 15234 Frankfurt (Oder),"[51.27476, 6.79986]"
536,3770,"(['2018 :: FIS Frankfurter Industrieservice GmbH :: Impressum und Datenschutzerklärung', ['http://www.fis-frankfurt.de/content/impressum/'], None], 'NO!')","['2018 :: FIS Frankfurter Industrieservice GmbH :: Impressum und Datenschutzerklärung', ['http://www.fis-frankfurt.de/content/impressum/'], None]",NO!,"[51.27476, 6.79986]"
537,3771,"(['Copyright 2018 • Zack! Medien GmbH | Kontakt | Impressum | Datenschutz', ['/impressum'], None], 'Gewerbeparkring 8 15299 Müllrose')","['Copyright 2018 • Zack! Medien GmbH | Kontakt | Impressum | Datenschutz', ['/impressum'], None]",Gewerbeparkring 8 15299 Müllrose,"[51.27476, 6.79986]"
538,3772,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
539,3773,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
540,3774,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
541,3775,"(['2018', [None], None], None)","['2018', [None], None]",,"[-1.0, -1.0]"
542,3776,"(['PAGE TITLE: Märkische Etiketten Gruppe - Berlin, Müncheberg und Langen', ['http://www.me-gruppe.de/impressum/'], None], 'NO!')","['PAGE TITLE: Märkische Etiketten Gruppe - Berlin, Müncheberg und Langen', ['http://www.me-gruppe.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
543,3777,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
544,3778,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
545,3779,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
546,3780,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
547,3781,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
548,3782,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
549,3783,"(['2014 Brandenburger LT ', ['/de/impressum'], None], 'NO!')","['2014 Brandenburger LT ', ['/de/impressum'], None]",NO!,"[51.27476, 6.79986]"
550,3784,"(['2018 data experts®\r', ['https://www.data-experts.de/impressum/'], None], 'Woldegker Straße 12 17033 Neubrandenburg')","['2018 data experts®\r', ['https://www.data-experts.de/impressum/'], None]",Woldegker Straße 12 17033 Neubrandenburg,"[51.27476, 6.79986]"
551,3785,"(['PAGE TITLE: ..:: Startseite ', ['de/impressum.html'], None], 'Gustav-Kirchhoff Straße 2 17033 Neubrandenburg')","['PAGE TITLE: ..:: Startseite ', ['de/impressum.html'], None]",Gustav-Kirchhoff Straße 2 17033 Neubrandenburg,"[51.27476, 6.79986]"
552,3786,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
553,3787,"(['PAGE TITLE: Spedition Gertner - Job Speditionsauftrag Preisanfrage', ['impressum/'], None], 'Gewerbehof 16 17087 Altentreptow')","['PAGE TITLE: Spedition Gertner - Job Speditionsauftrag Preisanfrage', ['impressum/'], None]",Gewerbehof 16 17087 Altentreptow,"[51.27476, 6.79986]"
554,3788,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
555,3789,"(['PAGE TITLE: Startseite - bip-nb.de', ['/impressum'], None], 'NO!')","['PAGE TITLE: Startseite - bip-nb.de', ['/impressum'], None]",NO!,"[51.27476, 6.79986]"
556,3790,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
557,3791,"(['Fricke Landmaschinen GmbH 2018', ['https://www.fricke24.de/impressum/'], None], 'NO!')","['Fricke Landmaschinen GmbH 2018', ['https://www.fricke24.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
558,3792,"(['PAGE TITLE: Peene', [None], None], None)","['PAGE TITLE: Peene', [None], None]",,"[-1.0, -1.0]"
559,3793,"(['012 EcoNautic | Designed by Matrix Medien', ['/deutsch/_top-navigation/impressum-agb.html'], None], 'NO!')","['012 EcoNautic | Designed by Matrix Medien', ['/deutsch/_top-navigation/impressum-agb.html'], None]",NO!,"[51.27476, 6.79986]"
560,3794,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
561,3795,"(['PAGE TITLE: emano Kunststoffprodukte - Rotationsguss & Rotationssintern', ['https://www.emano.de/impressum/'], None], 'NO!')","['PAGE TITLE: emano Kunststoffprodukte - Rotationsguss & Rotationssintern', ['https://www.emano.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
562,3796,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
563,3797,"(['PAGE TITLE: Bäckerei & Konditorei in Mecklenburg-Vorpommern – Mecklenburger Backstuben', ['impressum/'], None], 'Am alten Bahndamm 15 17192 Waren')","['PAGE TITLE: Bäckerei & Konditorei in Mecklenburg-Vorpommern – Mecklenburger Backstuben', ['impressum/'], None]",Am alten Bahndamm 15 17192 Waren,"[51.27476, 6.79986]"
564,3798,"(['PAGE TITLE: Müritz Klinik :: Home', ['impressum.html'], None], 'Am Seeblick 2 17192 Klink')","['PAGE TITLE: Müritz Klinik :: Home', ['impressum.html'], None]",Am Seeblick 2 17192 Klink,"[51.27476, 6.79986]"
565,3799,"(['PAGE TITLE: Home\xa0', ['footer-navigation/impressum/'], None], 'Otto-Intze-Straße 2 17192 Waren')","['PAGE TITLE: Home\xa0', ['footer-navigation/impressum/'], None]",Otto-Intze-Straße 2 17192 Waren,"[51.27476, 6.79986]"
566,3800,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
567,3801,"(['PAGE TITLE: Köthenbürger HTI GmbH', [None], None], None)","['PAGE TITLE: Köthenbürger HTI GmbH', [None], None]",,"[-1.0, -1.0]"
568,3802,"(['Designagentur wedes', [None], None], None)","['Designagentur wedes', [None], None]",,"[-1.0, -1.0]"
569,3803,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
570,3804,"(['PAGE TITLE: Startseite ', ['/impressum/'], None], 'NO!')","['PAGE TITLE: Startseite ', ['/impressum/'], None]",NO!,"[51.27476, 6.79986]"
571,3805,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
572,3806,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
573,3807,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
574,3808,"(['Stadtwerke Prenzlau GmbH | Die Energie der Uckermark | UckerStrom® - Eine Marke der Stadtwerke Prenzlau', ['/index.php/impressum'], None], 'Freyschmidtstraße 20 17291 Prenzlau')","['Stadtwerke Prenzlau GmbH | Die Energie der Uckermark | UckerStrom® - Eine Marke der Stadtwerke Prenzlau', ['/index.php/impressum'], None]",Freyschmidtstraße 20 17291 Prenzlau,"[51.27476, 6.79986]"
575,3809,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
576,3810,"(['PAGE TITLE: AWO Landesverband Mecklenburg-Vorpommern e.V.', ['impressum.html'], None], 'Wismarsche Straße 183 - 185 19053 Schwerin')","['PAGE TITLE: AWO Landesverband Mecklenburg-Vorpommern e.V.', ['impressum.html'], None]",Wismarsche Straße 183 - 185 19053 Schwerin,"[51.27476, 6.79986]"
577,3811,"(['PAGE TITLE: Willkommen', [None], None], None)","['PAGE TITLE: Willkommen', [None], None]",,"[-1.0, -1.0]"
578,3812,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
579,3813,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
580,3814,"(['PAGE TITLE: KDW-Unternehmensgruppe', [None], None], None)","['PAGE TITLE: KDW-Unternehmensgruppe', [None], None]",,"[-1.0, -1.0]"
581,3815,"(['PAGE TITLE: AKB HOLDING: \xa0 AKB GROUP', ['impressum.html'], None], 'NO!')","['PAGE TITLE: AKB HOLDING: \xa0 AKB GROUP', ['impressum.html'], None]",NO!,"[51.27476, 6.79986]"
582,3816,"(['PAGE TITLE: Greifswald Entsorgung', ['https://entsorgung-greifswald.de/impressum/'], None], 'NO!')","['PAGE TITLE: Greifswald Entsorgung', ['https://entsorgung-greifswald.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
583,3817,"(['PAGE TITLE: Komplex Gebäudereinigung GmbH', ['impressum.html'], None], 'NO!')","['PAGE TITLE: Komplex Gebäudereinigung GmbH', ['impressum.html'], None]",NO!,"[51.27476, 6.79986]"
584,3818,"(['PAGE TITLE: PHP version not supported', [None], None], None)","['PAGE TITLE: PHP version not supported', [None], None]",,"[-1.0, -1.0]"
585,3819,"(['PAGE TITLE: NOBA Unternehmensauswahl', [None], None], None)","['PAGE TITLE: NOBA Unternehmensauswahl', [None], None]",,"[-1.0, -1.0]"
586,3820,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
587,3821,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
588,3822,"(['PAGE TITLE: Prehn Bauprojektmanagement GmbH - Ihr Partner beim Bauen', ['impressum.html'], None], 'Lindenstraße 12 17509 Lubmin - Mecklenburg Vorpommern')","['PAGE TITLE: Prehn Bauprojektmanagement GmbH - Ihr Partner beim Bauen', ['impressum.html'], None]",Lindenstraße 12 17509 Lubmin - Mecklenburg Vorpommern,"[51.27476, 6.79986]"
589,3823,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
590,3824,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
591,3825,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
592,3826,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
593,3827,"(['PAGE TITLE: ROSOMA - Start', [None], None], None)","['PAGE TITLE: ROSOMA - Start', [None], None]",,"[-1.0, -1.0]"
594,3828,"(['PAGE TITLE: Herzlich willkommen - Grönfingers - Rostocks Gartenfachmarkt', ['impressum.html'], None], 'NO!')","['PAGE TITLE: Herzlich willkommen - Grönfingers - Rostocks Gartenfachmarkt', ['impressum.html'], None]",NO!,"[51.27476, 6.79986]"
595,3829,"(['2018 Linde Material Handling', ['impressum_26/impressum_26.html'], None], 'NO!')","['2018 Linde Material Handling', ['impressum_26/impressum_26.html'], None]",NO!,"[51.27476, 6.79986]"
596,3830,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
597,3831,"(['Tesche Elektroanlagen GmbH 2018', ['./impressum.html'], None], 'Schlossweg 6a 18182 Gelbensande')","['Tesche Elektroanlagen GmbH 2018', ['./impressum.html'], None]",Schlossweg 6a 18182 Gelbensande,"[51.27476, 6.79986]"
598,3832,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
599,3833,"(['2010-2018 PREUSS GmbHAlle Rechte vorbehalten.', ['/index.php/menuimpressum'], None], 'NO!')","['2010-2018 PREUSS GmbHAlle Rechte vorbehalten.', ['/index.php/menuimpressum'], None]",NO!,"[51.27476, 6.79986]"
600,3834,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
601,3835,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
602,3836,"(['CLAAS Mecklenburger Landtechnik GmbH              ', ['/ueber_uns/unternehmen/impressum'], None], 'Tarnower Landweg 8 18276 Gülzow-Prüzen OT Mühlengeez')","['CLAAS Mecklenburger Landtechnik GmbH              ', ['/ueber_uns/unternehmen/impressum'], None]",Tarnower Landweg 8 18276 Gülzow-Prüzen OT Mühlengeez,"[51.27476, 6.79986]"
603,3837,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
604,3838,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
605,3839,"(['PAGE TITLE: ', [None], None], None)","['PAGE TITLE: ', [None], None]",,"[-1.0, -1.0]"
606,3840,"(['MQD Qualitätsprüfungs- und Dienstleistungsgesellschaft Mecklenburg-Vorpommern mbH', ['impressum.html'], None], 'Speicherstraße 11 18273 Güstrow')","['MQD Qualitätsprüfungs- und Dienstleistungsgesellschaft Mecklenburg-Vorpommern mbH', ['impressum.html'], None]",Speicherstraße 11 18273 Güstrow,"[51.27476, 6.79986]"
607,3841,"(['PAGE TITLE: Betonwerk Ribnitz - Vorpommern Rügen Stralsund Hausbau', ['/impressum/impressum.html'], None], 'Schwarzer Weg 1 18320 Pantlitz')","['PAGE TITLE: Betonwerk Ribnitz - Vorpommern Rügen Stralsund Hausbau', ['/impressum/impressum.html'], None]",Schwarzer Weg 1 18320 Pantlitz,"[51.27476, 6.79986]"
608,3842,"(['2018 | Marlower Möbel', ['https://www.marlower-moebel.de/impressum/'], None], 'NO!')","['2018 | Marlower Möbel', ['https://www.marlower-moebel.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
609,3843,"(['PAGE TITLE: ▷Ostsee-Kurklinik Fischland - Kurklinik für Mutter-Kind-Kuren', ['impressum.html'], None], 'An der Seenotstation 1 18347 Ostseebad Wustrow')","['PAGE TITLE: ▷Ostsee-Kurklinik Fischland - Kurklinik für Mutter-Kind-Kuren', ['impressum.html'], None]",An der Seenotstation 1 18347 Ostseebad Wustrow,"[51.27476, 6.79986]"
610,3844,"(['PAGE TITLE: Küchen und Einbauküchen im Werksverkauf\xa0', ['https://www.dassbach-kuechen.de/impressum/'], None], 'NO!')","['PAGE TITLE: Küchen und Einbauküchen im Werksverkauf\xa0', ['https://www.dassbach-kuechen.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
611,3845,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
612,3846,"(['2018 Hotel Vier Jahreszeiten Zingst', ['/de/service-kontakt/impressum.php'], None], 'Boddenweg 2 18374 Zingst')","['2018 Hotel Vier Jahreszeiten Zingst', ['/de/service-kontakt/impressum.php'], None]",Boddenweg 2 18374 Zingst,"[51.27476, 6.79986]"
613,3847,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
614,3848,"(['PAGE TITLE: BFW Stralsund ', ['/redaktion/impressum.html'], None], 'NO!')","['PAGE TITLE: BFW Stralsund ', ['/redaktion/impressum.html'], None]",NO!,"[51.27476, 6.79986]"
615,3849,"(['PAGE TITLE:  HTTPS nicht verfügbar ', [None], None], None)","['PAGE TITLE:  HTTPS nicht verfügbar ', [None], None]",,"[-1.0, -1.0]"
616,3850,"(['PAGE TITLE: Tief- und Verkehrsbau Stralsund GmbH -Straßenbauarbeiten, Pflasterarbeiten, Erschließungsarbeiten, Erdarbeiten, Baugruben, Asphaltarbeiten', ['impressum.htm'], None], 'Am Langendorfer Berg 16 18442 Lüssow')","['PAGE TITLE: Tief- und Verkehrsbau Stralsund GmbH -Straßenbauarbeiten, Pflasterarbeiten, Erschließungsarbeiten, Erdarbeiten, Baugruben, Asphaltarbeiten', ['impressum.htm'], None]",Am Langendorfer Berg 16 18442 Lüssow,"[51.27476, 6.79986]"
617,3851,"(['PAGE TITLE: OZEANEUM Stralsund - Die Welt der nördlichen Meere', ['https://www.deutsches-meeresmuseum.de/impressum/'], None], 'NO!')","['PAGE TITLE: OZEANEUM Stralsund - Die Welt der nördlichen Meere', ['https://www.deutsches-meeresmuseum.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
618,3852,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
619,3853,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
620,3854,"(['2016', ['impressum.html'], None], 'NO!')","['2016', ['impressum.html'], None]",NO!,"[51.27476, 6.79986]"
621,3855,"(['PAGE TITLE: KonsoleH Login', [None], None], None)","['PAGE TITLE: KonsoleH Login', [None], None]",,"[-1.0, -1.0]"
622,3856,"(['Rügenfisch 2018', ['/de/impressum.html'], None], 'Straße der Jugend 10 18546 Sassnitz')","['Rügenfisch 2018', ['/de/impressum.html'], None]",Straße der Jugend 10 18546 Sassnitz,"[51.27476, 6.79986]"
623,3857,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
624,3858,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
625,3859,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
626,3860,"(['2013 \xa0 \xa0 Impressum \xa0 Datenschutzerklärung', ['impressum.html'], None], 'Von-Thünen-Straße 2 19053 Schwerin')","['2013 \xa0 \xa0 Impressum \xa0 Datenschutzerklärung', ['impressum.html'], None]",Von-Thünen-Straße 2 19053 Schwerin,"[51.27476, 6.79986]"
627,3861,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
628,3862,"(['PAGE TITLE: no2.l-m-f.net', ['http://www.l-m-f.de/content/kontakt.php#impressum'], None], 'NO!')","['PAGE TITLE: no2.l-m-f.net', ['http://www.l-m-f.de/content/kontakt.php#impressum'], None]",NO!,"[51.27476, 6.79986]"
629,3863,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
630,3864,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
631,3865,"(['2018 Alle Rechte vorbehalten.', [None], None], None)","['2018 Alle Rechte vorbehalten.', [None], None]",,"[-1.0, -1.0]"
632,3866,"(['PAGE TITLE: Qualität und Kompetenz aus einer Hand - M.U.P. GmbH', ['impressum.html'], None], 'Kurze Badlow 2 – 4 19061 Schwerin')","['PAGE TITLE: Qualität und Kompetenz aus einer Hand - M.U.P. GmbH', ['impressum.html'], None]",Kurze Badlow 2 – 4 19061 Schwerin,"[51.27476, 6.79986]"
633,3867,"(['PAGE TITLE: MIV - Mecklenburgisches Ingenieurbüro für Verkehrsbau', ['/de/impressum-datenschutz/'], None], 'Ludwigsluster Chaussee 72 19061 Schwerin')","['PAGE TITLE: MIV - Mecklenburgisches Ingenieurbüro für Verkehrsbau', ['/de/impressum-datenschutz/'], None]",Ludwigsluster Chaussee 72 19061 Schwerin,"[51.27476, 6.79986]"
634,3868,"(['PAGE TITLE: WIBAU Dachtechnik GmbH', [None], None], None)","['PAGE TITLE: WIBAU Dachtechnik GmbH', [None], None]",,"[-1.0, -1.0]"
635,3869,"(['PAGE TITLE: WIBAU Haustechnik GmbH', [None], None], None)","['PAGE TITLE: WIBAU Haustechnik GmbH', [None], None]",,"[-1.0, -1.0]"
636,3870,"(['2009-2018 by the Froxlor Team', [None], None], None)","['2009-2018 by the Froxlor Team', [None], None]",,"[-1.0, -1.0]"
637,3871,"(['2018 ABS Storkow GmbH\t\t\t\t\t', ['https://abs-storkow.de/impressum/'], None], 'NO!')","['2018 ABS Storkow GmbH\t\t\t\t\t', ['https://abs-storkow.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
638,3872,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
639,3873,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
640,3874,"(['PAGE TITLE: Hoch Tief Luckau ', ['impressum.html'], None], 'NO!')","['PAGE TITLE: Hoch Tief Luckau ', ['impressum.html'], None]",NO!,"[51.27476, 6.79986]"
641,3875,"(['016 „mago“ Kohn & Kempkes GmbH & Co. KG', ['https://www.mago-wurst.de/impressum/'], None], 'NO!')","['016 „mago“ Kohn & Kempkes GmbH & Co. KG', ['https://www.mago-wurst.de/impressum/'], None]",NO!,"[51.27476, 6.79986]"
642,3876,"(['PAGE TITLE: Idena Markenshop ', [None], None], None)","['PAGE TITLE: Idena Markenshop ', [None], None]",,"[-1.0, -1.0]"
643,3877,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
644,3878,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
645,3879,"(['PAGE TITLE: L. Dietze & Sohn Fördertechnik GmbH', ['impressum.htm'], None], 'Brückenstraße 18-20 16244 Schorfheide')","['PAGE TITLE: L. Dietze & Sohn Fördertechnik GmbH', ['impressum.htm'], None]",Brückenstraße 18-20 16244 Schorfheide,"[51.27476, 6.79986]"
646,3880,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
647,3881,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
648,3882,"(['PAGE TITLE: Mark-A. Krüger Bauunternehmung', ['/impressum.html'], None], 'Mühlenstraße 4-6 16321 Bernau bei Berlin')","['PAGE TITLE: Mark-A. Krüger Bauunternehmung', ['/impressum.html'], None]",Mühlenstraße 4-6 16321 Bernau bei Berlin,"[51.27476, 6.79986]"
649,3883,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
650,3884,"(['B+P 2018 ·', ['/impressum'], None], 'Industriestr. 4 16348 Wandlitz')","['B+P 2018 ·', ['/impressum'], None]",Industriestr. 4 16348 Wandlitz,"[51.27476, 6.79986]"
651,3885,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
652,3886,"(['007-2018  Möbelfolien GmbH Biesenthal', ['eng/impressum.php'], None], 'Bahnhofstraße 150 D-16359 Biesenthal')","['007-2018  Möbelfolien GmbH Biesenthal', ['eng/impressum.php'], None]",Bahnhofstraße 150 D-16359 Biesenthal,"[51.27476, 6.79986]"
653,3887,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
654,3888,"(['PAGE TITLE: Hier entsteht eine neue Homepage', [None], None], None)","['PAGE TITLE: Hier entsteht eine neue Homepage', [None], None]",,"[-1.0, -1.0]"
655,3889,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
656,3890,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
657,3891,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
658,3892,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
659,3893,"(['2017 - KFL GmbH Löwenberg - Eberswalder Str. 6 - 16775 Löwenberger Land', ['impressum.htm'], None], 'NO!')","['2017 - KFL GmbH Löwenberg - Eberswalder Str. 6 - 16775 Löwenberger Land', ['impressum.htm'], None]",NO!,"[51.27476, 6.79986]"
660,3894,"(['1989 ~ 2018 Löwenmenü', ['/content/display/impressum'], None], 'NO!')","['1989 ~ 2018 Löwenmenü', ['/content/display/impressum'], None]",NO!,"[51.27476, 6.79986]"
661,3895,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
662,3896,"(['PAGE TITLE: PEHA', ['impressum.html'], None], 'Anschrift:Zur Mesche 5 b 16816 Neuruppin')","['PAGE TITLE: PEHA', ['impressum.html'], None]",Anschrift:Zur Mesche 5 b 16816 Neuruppin,"[51.27476, 6.79986]"
663,3897,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
664,3898,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
665,3899,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
666,3900,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
667,3901,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
668,3902,"(['PAGE TITLE: Paulsen-Dach -  Ihre Dachdeckerei für Mecklenburg-Vorpommern, Hamburg, Bremen,Schleswig-Holstein und Niedersachsen - Spezialisten für Dachdeckerei, Dacheindeckungen, Metalldächer, Kalzip, Dachzimmerei, Dachklempnerei und Fassaden', ['impressum.php'], None], 'NO!')","['PAGE TITLE: Paulsen-Dach -  Ihre Dachdeckerei für Mecklenburg-Vorpommern, Hamburg, Bremen,Schleswig-Holstein und Niedersachsen - Spezialisten für Dachdeckerei, Dacheindeckungen, Metalldächer, Kalzip, Dachzimmerei, Dachklempnerei und Fassaden', ['impressum.php'], None]",NO!,"[51.27476, 6.79986]"
669,3903,"(['PAGE TITLE: Femeg - Die Marke für Fisch', [None], None], None)","['PAGE TITLE: Femeg - Die Marke für Fisch', [None], None]",,"[-1.0, -1.0]"
670,3904,"(['PAGE TITLE: Metallbau fÃ¼r Schiffbau, Offshore, Onshore, Anlagenbau, Maschinenbau, Schienenfahrzeugtechnik, Sicherheitstechnik\xa0', ['footer/impressum/'], None], 'SchmiedestraÃŸe 7 D-19217 Carlow')","['PAGE TITLE: Metallbau fÃ¼r Schiffbau, Offshore, Onshore, Anlagenbau, Maschinenbau, Schienenfahrzeugtechnik, Sicherheitstechnik\xa0', ['footer/impressum/'], None]",SchmiedestraÃŸe 7 D-19217 Carlow,"[51.27476, 6.79986]"
671,3905,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
672,3906,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
673,3907,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
674,3908,"(['PAGE TITLE: Herzlich Willkommen!', [None], None], None)","['PAGE TITLE: Herzlich Willkommen!', [None], None]",,"[-1.0, -1.0]"
675,3909,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
676,3910,"(['PAGE TITLE: konsoleH :: Login', ['http://www.hetzner.de/hosting/legal/impressum'], None], 'NO!')","['PAGE TITLE: konsoleH :: Login', ['http://www.hetzner.de/hosting/legal/impressum'], None]",NO!,"[51.27476, 6.79986]"
677,3911,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
678,3912,"(['meyergetraenke.de', [None], None], None)","['meyergetraenke.de', [None], None]",,"[-1.0, -1.0]"
679,3913,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
680,3914,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
681,3915,"(['MFT Fenster GmbH | 2018    ', [None], None], None)","['MFT Fenster GmbH | 2018    ', [None], None]",,"[-1.0, -1.0]"
682,3916,"([None, None, None], None)","[None, None, None]",,"[-1.0, -1.0]"
683,3917,"(['PAGE TITLE: Johannes Fries GmbH & CO KG ', [None], None], None)","['PAGE TITLE: Johannes Fries GmbH & CO KG ', [None], None]",,"[-1.0, -1.0]"
684,3918,"(['PAGE TITLE: Marcard Stein & Co – Die Family Office Bank', ['/de/kontakt-service/impressum/'], None], 'MARCARD, STEIN & CO AG Ballindamm 36, 20095 Hamburg')","['PAGE TITLE: Marcard Stein & Co – Die Family Office Bank', ['/de/kontakt-service/impressum/'], None]","MARCARD, STEIN & CO AG Ballindamm 36, 20095 Hamburg","[51.27476, 6.79986]"
685,3919,"(['PAGE TITLE: Grundeigentümer Versicherung ', ['/informationen/impressum/'], None], 'NO!')","['PAGE TITLE: Grundeigentümer Versicherung ', ['/informationen/impressum/'], None]",NO!,"[51.27476, 6.79986]"
686,3920,"(['PERMACON GmbH \r', [None], None], None)","['PERMACON GmbH \r', [None], None]",,"[-1.0, -1.0]"
